period_id, item, qty, order_qty1, order_qty2, order_qty3
1242,item1718,0.0,0.0,0.0,0.0
1243,item1718,0.0,0.0,0.0,0.0
1244,item1718,0.0063,0.0,0.0,0.0
1245,item1718,0.0148,0.0066,0.0011,0.0
1246,item1718,0.0504,0.0055,0.0553,0.1262
1247,item1718,0.2332,0.0701,0.1262,0.0
1248,item1718,0.6479,0.4254,0.0,0.0
1249,item1718,0.1134,0.0336,0.0018,0.0007
1250,item1718,0.4875,0.475,0.0151,0.0
1251,item1718,0.5021,0.4346,0.0063,0.0
1252,item1718,0.3103,0.2498,0.0037,0.0
1253,item1718,0.3025,0.1579,0.0118,0.0
1254,item1718,1.0,0.2647,0.0,0.0
1255,item1718,0.6113,0.4326,0.0299,0.0081
1256,item1718,0.8714,0.2638,0.0159,0.0362
1257,item1718,0.4658,0.2027,0.0398,0.0026
1258,item1718,0.3874,0.2844,0.0612,0.0018
1259,item1718,0.1887,0.1887,0.3793,0.0011
