period_id, item, qty, order_qty1, order_qty2, order_qty3
1230,item2238,0.0,0.0,0.0,0.0
1231,item2238,0.0,0.0,0.0,0.0
1232,item2238,0.062,0.0,0.0,0.0
1233,item2238,0.2231,0.0991,0.0,0.0
1234,item2238,0.0372,0.0124,0.0496,0.0
1235,item2238,0.216,0.1905,0.0,0.0
1236,item2238,0.1445,0.0442,0.0,0.0
1237,item2238,0.0054,0.0054,0.0,0.0
1238,item2238,0.0265,0.0251,0.0,0.0
1239,item2238,0.0217,0.0046,0.0,0.0
1240,item2238,0.0589,0.0524,0.0,0.0124
1241,item2238,0.0403,0.0046,0.0124,0.0
1242,item2238,0.2824,0.1125,0.0,0.0
1243,item2238,0.1188,0.0324,0.013,0.0023
1244,item2238,0.1326,0.0936,0.006,0.0
1245,item2238,0.2318,0.094,0.0037,0.0
1246,item2238,0.5729,0.2288,0.0149,0.0028
1247,item2238,0.2725,0.1442,0.0152,0.0232
1248,item2238,0.1791,0.0959,0.0232,0.0
1249,item2238,0.1369,0.0812,0.0026,0.0
1250,item2238,0.0223,0.0189,0.0781,0.0019
1251,item2238,0.2256,0.1772,0.0112,0.0009
1252,item2238,0.2212,0.1918,0.0017,0.0988
1253,item2238,0.1193,0.0584,0.1286,0.0657
1254,item2238,1.0,0.262,0.0722,0.0
1255,item2238,0.1569,0.097,0.0,0.0
1256,item2238,0.0468,0.0107,0.0008,0.0
1257,item2238,0.1201,0.0486,0.0288,0.0019
1258,item2238,0.1737,0.1435,0.0195,0.0
1259,item2238,0.079,0.079,0.0056,0.0
