period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item2013,0.2033,0.1767,0.123,0.05
1214,item2013,0.2398,0.2224,0.1781,0.0747
1215,item2013,0.4077,0.3804,0.1223,0.0948
1216,item2013,0.2081,0.1516,0.0995,0.026
1217,item2013,0.155,0.1137,0.0294,0.0
1218,item2013,0.1438,0.1275,0.0117,0.0074
1219,item2013,0.1635,0.1442,0.0216,0.0084
1220,item2013,0.1279,0.0991,0.0136,0.0167
1221,item2013,0.0987,0.082,0.0264,0.0018
1222,item2013,0.0426,0.0358,0.003,0.0072
1223,item2013,0.0666,0.039,0.0613,0.0159
1224,item2013,0.1081,0.1048,0.0452,0.0097
1225,item2013,0.1477,0.1341,0.0142,0.0299
1226,item2013,0.0711,0.0239,0.0323,0.0035
1227,item2013,0.284,0.2305,0.0221,0.0
1228,item2013,0.182,0.1502,0.0333,0.0021
1229,item2013,0.1271,0.1139,0.0182,0.009
1230,item2013,0.1681,0.1143,0.0489,0.0086
1231,item2013,0.2293,0.1228,0.0254,0.0087
1232,item2013,0.153,0.114,0.0111,0.0028
1233,item2013,0.1456,0.0725,0.011,0.0038
1234,item2013,0.1978,0.1117,0.0067,0.0113
1235,item2013,0.0986,0.0711,0.0194,0.0002
1236,item2013,0.061,0.045,0.0002,0.0077
1237,item2013,0.0253,0.0011,0.0077,0.0
1238,item2013,0.1101,0.0484,0.0022,0.0066
1239,item2013,0.3852,0.1649,0.0632,0.0082
1240,item2013,0.4763,0.4039,0.0663,0.0099
1241,item2013,0.2049,0.173,0.0346,0.0
1242,item2013,0.1266,0.0971,0.0073,0.0
1243,item2013,0.1067,0.0894,0.0904,0.0199
1244,item2013,0.1898,0.1556,0.0307,0.0008
1245,item2013,0.0867,0.0634,0.0009,0.0012
1246,item2013,0.0666,0.042,0.0306,0.0012
1247,item2013,0.3195,0.136,0.0047,0.0002
1248,item2013,0.324,0.2599,0.0021,0.0015
1249,item2013,0.2607,0.0728,0.0032,0.0033
1250,item2013,0.073,0.0651,0.0631,0.0036
1251,item2013,0.3318,0.0975,0.1128,0.0006
1252,item2013,0.5319,0.3823,0.0027,0.0
1253,item2013,0.1765,0.0545,0.0084,0.0016
1254,item2013,0.6165,0.2929,0.0026,0.0005
1255,item2013,1.0,0.5462,0.0005,0.0001
1256,item2013,0.0561,0.0344,0.0004,0.001
1257,item2013,0.0722,0.0262,0.0051,0.0388
1258,item2013,0.0567,0.0436,0.0412,0.0222
1259,item2013,0.0787,0.0787,0.0306,0.0094
