period_id, item, qty, order_qty1, order_qty2, order_qty3
1219,item2188,0.0,0.0,0.0,0.0
1220,item2188,0.0,0.0,0.0,0.0
1221,item2188,0.0184,0.0184,0.0,0.0
1222,item2188,0.0097,0.0097,0.0,0.0
1225,item2188,0.0,0.0,0.0,0.0
1226,item2188,0.0,0.0,0.0,0.0
1227,item2188,0.1007,0.0339,0.0,0.0
1228,item2188,0.1733,0.1723,0.0058,0.0
1229,item2188,0.062,0.0136,0.0,0.0
1230,item2188,0.0726,0.0513,0.0,0.0
1231,item2188,0.1742,0.0968,0.0039,0.0
1232,item2188,0.0465,0.0106,0.0,0.0
1233,item2188,0.6651,0.0784,0.0,0.0029
1234,item2188,0.1191,0.1181,0.1162,0.0
1235,item2188,0.2333,0.1965,0.0,0.0
1236,item2188,0.2556,0.1394,0.0,0.0
1237,item2188,0.1045,0.0426,0.0,0.0
1238,item2188,0.2933,0.2701,0.0707,0.0
1239,item2188,0.2178,0.1375,0.0,0.0019
1240,item2188,0.1936,0.1016,0.0019,0.0
1241,item2188,0.2585,0.12,0.061,0.0755
1242,item2188,0.5595,0.1849,0.0813,0.0
1243,item2188,0.606,0.4666,0.0165,0.0
1244,item2188,0.3988,0.3746,0.001,0.0
1245,item2188,0.2894,0.1045,0.0426,0.0039
1246,item2188,0.4259,0.4153,0.0591,0.06
1247,item2188,0.1588,0.1317,0.0687,0.0087
1248,item2188,0.4821,0.4037,0.2004,0.0029
1249,item2188,0.3833,0.2217,0.0397,0.0494
1250,item2188,0.3427,0.3311,0.0494,0.0213
1251,item2188,0.6796,0.5963,0.0494,0.0048
1252,item2188,0.2953,0.2072,0.0194,0.0029
1253,item2188,0.3408,0.1491,0.0029,0.0
1254,item2188,1.0,0.5189,0.0348,0.0
1255,item2188,0.8877,0.8238,0.4656,0.0
1256,item2188,0.7415,0.5934,0.0784,0.0
1257,item2188,0.5179,0.1907,0.0,0.0029
1258,item2188,0.3049,0.1055,0.0968,0.0106
1259,item2188,0.4066,0.4066,0.0997,0.0
