period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item1645,0.4261,0.2315,0.1727,0.007
1214,item1645,0.5281,0.4957,0.0985,0.0463
1215,item1645,0.471,0.3308,0.0465,0.018
1216,item1645,0.3966,0.2786,0.0368,0.0583
1217,item1645,0.5062,0.4079,0.1959,0.1053
1218,item1645,0.5834,0.4555,0.2857,0.065
1219,item1645,1.0,0.5286,0.1165,0.0097
1220,item1645,0.5594,0.3298,0.0372,0.0811
1221,item1645,0.4259,0.2867,0.137,0.0743
1222,item1645,0.613,0.3837,0.1475,0.0329
1223,item1645,0.4444,0.3134,0.0569,0.0004
1224,item1645,0.4094,0.2582,0.0246,0.0108
1225,item1645,0.3571,0.2052,0.0389,0.0182
1226,item1645,0.2348,0.1763,0.0873,0.007
1227,item1645,0.2644,0.1067,0.1202,0.0432
1228,item1645,0.4427,0.3151,0.0482,0.023
1229,item1645,0.3968,0.272,0.0453,0.0286
1230,item1645,0.3978,0.2555,0.1069,0.0859
1231,item1645,0.2497,0.2307,0.1119,0.0
1232,item1645,0.3291,0.253,0.0097,0.0004
1233,item1645,0.1477,0.089,0.0389,0.0567
1234,item1645,0.1247,0.0776,0.0645,0.0068
1235,item1645,0.1578,0.0945,0.0376,0.0097
1236,item1645,0.3796,0.1173,0.0143,0.0225
1237,item1645,0.3765,0.0859,0.0269,0.0
1238,item1645,0.2164,0.1932,0.0015,0.0027
1239,item1645,0.1891,0.0991,0.0205,0.0211
1240,item1645,0.1576,0.0221,0.0211,0.0
1241,item1645,0.1163,0.0918,0.0329,0.011
1242,item1645,0.0565,0.0565,0.011,0.0035
1243,item1645,0.0987,0.0223,0.0058,0.0
1244,item1645,0.0184,0.0153,0.0039,0.0134
1245,item1645,0.0666,0.0112,0.0182,0.0097
1246,item1645,0.0662,0.0343,0.0099,0.0
1247,item1645,0.0246,0.0106,0.0197,0.0
1248,item1645,0.0983,0.0972,0.0,0.0079
1249,item1645,0.2377,0.0161,0.0079,0.0093
1250,item1645,0.0699,0.0678,0.0132,0.0232
1251,item1645,0.2154,0.019,0.0271,0.0002
1252,item1645,0.1922,0.1659,0.0656,0.0377
1253,item1645,0.4081,0.3569,0.0397,0.0
1254,item1645,0.1632,0.151,0.0387,0.0242
1255,item1645,0.3269,0.2216,0.0246,0.0788
1256,item1645,0.128,0.116,0.0887,0.0399
1257,item1645,0.0999,0.0968,0.0426,0.0116
1258,item1645,0.1303,0.0445,0.0794,0.0207
1259,item1645,0.1394,0.1394,0.0674,0.0
