period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item2079,0.0425,0.0199,0.0,0.0068
1214,item2079,0.1,0.0836,0.1089,0.0623
1215,item2079,0.3788,0.3219,0.1562,0.0021
1216,item2079,0.3322,0.2781,0.0021,0.0178
1217,item2079,0.1329,0.1233,0.0178,0.0
1218,item2079,0.324,0.1555,0.0918,0.0027
1219,item2079,0.2705,0.2247,0.0295,0.0
1220,item2079,0.2753,0.2404,0.0007,0.0
1221,item2079,0.1959,0.1603,0.0849,0.0123
1222,item2079,0.2904,0.2116,0.0137,0.0
1223,item2079,0.2774,0.1568,0.0349,0.0
1224,item2079,0.5397,0.4582,0.0479,0.0103
1225,item2079,0.3726,0.2575,0.0534,0.0041
1226,item2079,0.3527,0.2836,0.2384,0.326
1227,item2079,0.5692,0.4336,0.3712,0.0164
1228,item2079,0.9747,0.9384,0.1253,0.0171
1229,item2079,0.4295,0.3603,0.0219,0.0075
1230,item2079,0.5842,0.3582,0.0959,0.0027
1231,item2079,0.4925,0.4014,0.1007,0.0849
1232,item2079,0.8507,0.4795,0.261,0.0
1233,item2079,0.6315,0.4486,0.0548,0.0719
1234,item2079,0.3568,0.263,0.1212,0.0027
1235,item2079,0.6151,0.4671,0.0363,0.0007
1236,item2079,0.6979,0.3288,0.0021,0.0
1237,item2079,0.3151,0.2747,0.0712,0.0075
1238,item2079,0.3342,0.2548,0.0616,0.0007
1239,item2079,0.2856,0.1815,0.0007,0.0
1240,item2079,0.3459,0.189,0.0349,0.0
1241,item2079,0.4322,0.2767,0.0103,0.0027
1242,item2079,0.7075,0.4685,0.0548,0.0
1243,item2079,0.4781,0.2856,0.0151,0.0027
1244,item2079,0.3171,0.2575,0.0603,0.024
1245,item2079,0.5801,0.1973,0.0247,0.0007
1246,item2079,0.7623,0.6562,0.0342,0.05
1247,item2079,0.7904,0.4199,0.0849,0.0068
1248,item2079,1.0,0.8247,0.0836,0.0021
1249,item2079,0.4836,0.3267,0.0603,0.0185
1250,item2079,0.8897,0.8082,0.0459,0.0048
1251,item2079,0.6527,0.374,0.0288,0.0
1252,item2079,0.5815,0.4267,0.0014,0.0062
1253,item2079,0.6048,0.413,0.0479,0.0
1254,item2079,0.913,0.3986,0.0432,0.0055
1255,item2079,0.6781,0.5301,0.387,0.0075
1256,item2079,0.8692,0.65,0.0815,0.0
1257,item2079,0.6979,0.3377,0.0075,0.0027
1258,item2079,0.4068,0.1986,0.1014,0.0267
1259,item2079,0.7801,0.7801,0.0918,0.0007
