period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item1896,0.6664,0.6664,0.0743,0.0312
1214,item1896,0.841,0.6701,0.4807,0.0446
1215,item1896,0.7355,0.5067,0.0921,0.0892
1216,item1896,1.0,1.0,0.2511,0.1404
1217,item1896,0.575,0.5676,0.5832,0.5632
1218,item1896,0.9242,0.8328,0.6122,0.0461
1219,item1896,0.812,0.812,0.1597,0.0015
1220,item1896,0.847,0.8366,0.0045,0.0297
1221,item1896,0.4733,0.3782,0.0475,0.0527
1222,item1896,0.1263,0.0921,0.1025,0.0
1223,item1896,0.6211,0.6196,0.0089,0.0
1224,item1896,0.2259,0.2021,0.4569,0.0
1225,item1896,0.6077,0.526,0.0461,0.0609
1226,item1896,0.3834,0.3834,0.0632,0.0007
1227,item1896,0.6961,0.5921,0.1412,0.1516
1228,item1896,0.2043,0.2028,0.1627,0.0186
1229,item1896,0.1835,0.1835,0.0646,0.0074
1230,item1896,0.1976,0.1085,0.188,0.0929
1231,item1896,0.3908,0.3685,0.4591,0.1746
1232,item1896,0.7006,0.5594,0.2689,0.0394
1233,item1896,0.3759,0.373,0.1842,0.0
1234,item1896,0.5379,0.2912,0.0022,0.1211
1235,item1896,0.7103,0.6954,0.5936,0.0371
1236,item1896,0.6389,0.6374,0.0371,0.3113
1237,item1896,0.9264,0.3321,0.341,0.0282
1238,item1896,0.5542,0.5535,0.0282,0.0
1239,item1896,0.1211,0.0899,0.003,0.0661
1240,item1896,0.5877,0.4532,0.0691,0.0498
1241,item1896,0.2259,0.1716,0.075,0.0119
1242,item1896,0.3804,0.2645,0.0119,0.0
1243,item1896,0.2875,0.2764,0.2927,0.0342
1244,item1896,0.4339,0.3685,0.2021,0.0966
1245,item1896,0.5884,0.549,0.107,0.0015
1246,item1896,0.2095,0.1738,0.0015,0.0
1247,item1896,0.1575,0.0409,0.0178,0.0498
1248,item1896,0.0468,0.0468,0.0587,0.0
1249,item1896,0.3462,0.3314,0.107,0.0773
1250,item1896,0.2058,0.1731,0.1419,0.0921
1251,item1896,0.4866,0.416,0.1664,0.0193
1252,item1896,0.5267,0.3782,0.101,0.0141
1253,item1896,0.5906,0.5579,0.0765,0.0223
1254,item1896,0.2021,0.1345,0.0275,0.0
1255,item1896,0.4926,0.3522,0.003,0.0743
1256,item1896,0.2117,0.2095,0.1486,0.0
1257,item1896,0.3425,0.2979,0.0089,0.1798
1258,item1896,0.286,0.0565,0.5557,0.0
1259,item1896,0.8284,0.8284,0.0,0.0
