period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item2058,0.8089,0.6202,0.0386,0.0
1214,item2058,0.7466,0.7466,0.0,0.0
1215,item2058,0.9233,0.4493,0.0,0.0
1216,item2058,0.4001,0.0965,0.0,0.0
1217,item2058,1.0,0.8847,0.0,0.0
1218,item2058,0.3267,0.1125,0.0222,0.0
1219,item2058,0.7447,0.2785,0.0,0.0
1220,item2058,0.4223,0.2765,0.0005,0.0
1221,item2058,0.403,0.0623,0.0,0.0
1222,item2058,0.2568,0.1694,0.0,0.0
1223,item2058,0.2249,0.1607,0.0,0.0
1224,item2058,0.6443,0.3982,0.0594,0.0
1225,item2058,0.292,0.2563,0.0,0.0014
1226,item2058,0.4527,0.1858,0.0014,0.0
1227,item2058,0.1617,0.0806,0.013,0.0
1228,item2058,0.2664,0.1216,0.0,0.0478
1229,item2058,0.1192,0.084,0.0671,0.0415
1230,item2058,0.2963,0.2447,0.0415,0.0
1231,item2058,0.0898,0.0806,0.0304,0.0
1232,item2058,0.1264,0.0569,0.0,0.0
1233,item2058,0.1149,0.1086,0.0,0.0
1234,item2058,0.1086,0.0975,0.001,0.0014
1235,item2058,0.0598,0.0106,0.0014,0.0246
1236,item2058,0.1014,0.0526,0.0246,0.0
1237,item2058,0.0917,0.0656,0.0,0.0014
1238,item2058,0.0082,0.0077,0.0135,0.0
1239,item2058,0.1771,0.166,0.0,0.0
1240,item2058,0.1887,0.1448,0.0106,0.0043
1241,item2058,0.0864,0.07,0.0048,0.0072
1242,item2058,0.1438,0.1318,0.0072,0.0
1243,item2058,0.0975,0.0468,0.0198,0.0174
1244,item2058,0.0376,0.0251,0.0174,0.0
1245,item2058,0.0386,0.0236,0.0,0.0
1246,item2058,0.098,0.015,0.0,0.0097
1247,item2058,0.0989,0.0637,0.0483,0.0
1248,item2058,0.0907,0.0787,0.0,0.0
1249,item2058,0.1564,0.1385,0.0,0.0
1250,item2058,0.0903,0.069,0.0,0.0
1251,item2058,0.0232,0.0222,0.0,0.0
1252,item2058,0.0251,0.0082,0.1144,0.0
1253,item2058,0.1511,0.1168,0.0,0.0
1254,item2058,0.069,0.0598,0.0,0.0
1255,item2058,0.0767,0.0734,0.0,0.0
1256,item2058,0.0782,0.0729,0.0145,0.0
1257,item2058,0.0931,0.0618,0.0092,0.0
1258,item2058,0.0753,0.0565,0.1853,0.0
1259,item2058,0.2109,0.2109,0.0,0.0
