period_id, item, qty, order_qty1, order_qty2, order_qty3
1223,item1772,0.0,0.0,0.0,0.0
1224,item1772,0.0,0.0,0.0,0.0
1225,item1772,0.0025,0.0025,0.0,0.0
1226,item1772,0.0032,0.0,0.0,0.0
1228,item1772,0.0,0.0,0.0,0.0
1229,item1772,0.0,0.0,0.0,0.0
1230,item1772,0.0261,0.0,0.0,0.0
1231,item1772,0.0,0.0,0.0,0.0
1232,item1772,0.0007,0.0007,0.0,0.0
1233,item1772,0.0,0.0,0.0,0.0
1234,item1772,0.0037,0.0,0.0,0.0
1235,item1772,0.0141,0.0012,0.0007,0.0
1236,item1772,0.0215,0.0022,0.0,0.0
1237,item1772,0.0316,0.0276,0.0,0.0
1238,item1772,0.1117,0.0461,0.0039,0.0
1239,item1772,0.0444,0.034,0.0,0.0
1240,item1772,0.0252,0.0069,0.0,0.0
1241,item1772,0.1061,0.0738,0.0,0.0
1242,item1772,0.1638,0.0627,0.0,0.0
1243,item1772,0.2837,0.2042,0.0,0.002
1244,item1772,0.2965,0.169,0.0434,0.0118
1245,item1772,0.3402,0.1626,0.0138,0.0
1246,item1772,0.2072,0.15,0.0222,0.0
1247,item1772,0.6899,0.3083,0.0049,0.0118
1248,item1772,0.4817,0.262,0.0409,0.0
1249,item1772,0.2884,0.0908,0.034,0.0143
1250,item1772,0.4993,0.2671,0.0567,0.0
1251,item1772,0.8234,0.3939,0.001,0.0
1252,item1772,0.4716,0.24,0.0044,0.0005
1253,item1772,0.7447,0.3577,0.0089,0.0
1254,item1772,1.0,0.5345,0.0106,0.0015
1255,item1772,0.7037,0.3703,0.0128,0.001
1256,item1772,0.5969,0.3937,0.0355,0.0089
1257,item1772,0.3912,0.2329,0.0141,0.0099
1258,item1772,0.2916,0.0903,0.0271,0.0548
1259,item1772,0.5168,0.5168,0.0597,0.0012
