period_id, item, qty, order_qty1, order_qty2, order_qty3
1228,item1888,0.0,0.0,0.0,0.0
1229,item1888,0.0,0.0,0.0,0.0
1230,item1888,0.0209,0.0,0.0,0.0
1231,item1888,0.0859,0.0712,0.0,0.0
1232,item1888,0.0,0.0,0.0,0.0
1233,item1888,0.0,0.0,0.0,0.4768
1234,item1888,0.0387,0.0,0.4768,0.4799
1235,item1888,0.5619,0.4768,0.4799,0.0
1236,item1888,0.6064,0.5325,0.0,0.0
1237,item1888,0.2368,0.2012,0.0,0.0
1238,item1888,0.185,0.0395,0.0,0.0
1239,item1888,0.0855,0.0283,0.0,0.0
1240,item1888,0.1231,0.1138,0.0,0.0
1241,item1888,0.0546,0.0391,0.0,0.0
1242,item1888,0.483,0.0031,0.0,0.0
1243,item1888,0.178,0.1687,0.0488,0.0
1244,item1888,0.1397,0.0631,0.0,0.0
1245,item1888,0.0627,0.0627,0.0,0.0
1246,item1888,0.1246,0.0596,0.0,0.0
1247,item1888,0.041,0.0193,0.0,0.0
1248,item1888,1.0,0.9567,0.0,0.0
1249,item1888,0.0317,0.0077,0.0085,0.0
1250,item1888,0.0085,0.0085,0.1277,0.0379
1251,item1888,0.1625,0.1594,0.0379,0.0193
1252,item1888,0.1099,0.0387,0.0627,0.0
1253,item1888,0.2717,0.2152,0.0735,0.0008
1254,item1888,0.5132,0.4609,0.0008,0.0
1255,item1888,0.0542,0.0015,0.0,0.0259
1256,item1888,0.0433,0.0255,0.3015,0.0
1257,item1888,0.3417,0.3402,0.0,0.3715
1258,item1888,0.1192,0.065,0.3715,0.0
1259,item1888,0.394,0.394,0.0,0.0031
