period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item1843,0.3047,0.1902,0.0026,0.0006
1214,item1843,0.1535,0.1088,0.0038,0.0093
1215,item1843,0.1303,0.0666,0.0509,0.0003
1216,item1843,0.2168,0.1311,0.0496,0.0033
1217,item1843,0.2681,0.1852,0.0329,0.0361
1218,item1843,0.3636,0.2475,0.0494,0.0243
1219,item1843,0.3213,0.2453,0.0603,0.0916
1220,item1843,0.3398,0.2933,0.1326,0.0003
1221,item1843,0.5435,0.3529,0.0808,0.0001
1222,item1843,0.6623,0.6111,0.1528,0.0
1223,item1843,0.5976,0.3747,0.1069,0.0759
1224,item1843,1.0,0.8665,0.2835,0.3024
1225,item1843,0.5302,0.506,0.3636,0.0
1226,item1843,0.6544,0.4856,0.0298,0.0113
1227,item1843,0.517,0.3738,0.0555,0.0058
1228,item1843,0.4357,0.2978,0.0189,0.0142
1229,item1843,0.5388,0.3895,0.1416,0.0355
1230,item1843,0.7149,0.4126,0.0411,0.0052
1231,item1843,0.5384,0.3812,0.0334,0.0
1232,item1843,0.3992,0.2254,0.0012,0.0
1233,item1843,0.4891,0.4017,0.002,0.0009
1234,item1843,0.4509,0.3532,0.0067,0.0
1235,item1843,0.6985,0.4866,0.0363,0.0395
1236,item1843,0.4968,0.3424,0.0885,0.0
1237,item1843,0.2509,0.2297,0.0622,0.0603
1238,item1843,0.1546,0.1352,0.112,0.0058
1239,item1843,0.1803,0.1438,0.0058,0.0
1240,item1843,0.2853,0.2479,0.0113,0.001
1241,item1843,0.8965,0.3723,0.0244,0.0028
1242,item1843,0.3018,0.2059,0.0057,0.0
1243,item1843,0.2867,0.2326,0.0285,0.0
1244,item1843,0.1521,0.0973,0.0044,0.009
1245,item1843,0.2533,0.0657,0.0195,0.0262
1246,item1843,0.6913,0.489,0.0477,0.0214
1247,item1843,0.3123,0.1599,0.0225,0.0009
1248,item1843,0.3814,0.2281,0.0225,0.0003
1249,item1843,0.141,0.066,0.0003,0.0003
1250,item1843,0.0967,0.0724,0.0006,0.0003
1251,item1843,0.1636,0.1224,0.0003,0.0337
1252,item1843,0.2744,0.1801,0.0577,0.0057
1253,item1843,0.2489,0.1496,0.0074,0.0
1254,item1843,0.4084,0.327,0.0305,0.0006
1255,item1843,0.4071,0.3616,0.0794,0.0036
1256,item1843,0.2566,0.2236,0.0137,0.0
1257,item1843,0.4109,0.0682,0.0026,0.0058
1258,item1843,0.2591,0.1631,0.007,0.0163
1259,item1843,0.0941,0.0941,0.0172,0.0
