period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item2095,0.0017,0.0008,0.0,0.0
1214,item2095,0.0002,0.0002,0.0,0.0
1215,item2095,0.0022,0.0013,0.0,0.0
1216,item2095,0.0034,0.0006,0.0,0.0
1217,item2095,0.0024,0.0003,0.0,0.0
1218,item2095,0.0102,0.0008,0.0,0.0
1219,item2095,0.0474,0.0039,0.0024,0.0006
1220,item2095,0.1159,0.0049,0.0006,0.0
1221,item2095,0.0528,0.0133,0.0,0.0
1222,item2095,0.0676,0.0458,0.0,0.0
1223,item2095,0.1127,0.0306,0.0077,0.0006
1224,item2095,0.2411,0.0558,0.0006,0.0
1225,item2095,0.1047,0.051,0.0,0.008
1226,item2095,0.0406,0.0121,0.0594,0.0
1227,item2095,0.1847,0.1212,0.0019,0.0
1228,item2095,0.0922,0.0389,0.0005,0.0006
1229,item2095,0.1295,0.076,0.0016,0.0017
1230,item2095,0.2056,0.0751,0.0028,0.0
1231,item2095,0.297,0.2137,0.0165,0.002
1232,item2095,0.2107,0.1003,0.0061,0.0052
1233,item2095,0.4051,0.2093,0.0177,0.0227
1234,item2095,0.2847,0.2135,0.1043,0.006
1235,item2095,0.4398,0.1911,0.042,0.0183
1236,item2095,0.6253,0.277,0.0201,0.0
1237,item2095,0.2002,0.1457,0.0083,0.0088
1238,item2095,0.1914,0.1204,0.0237,0.0067
1239,item2095,0.2791,0.1298,0.0067,0.0056
1240,item2095,0.371,0.2114,0.024,0.0027
1241,item2095,0.5996,0.1696,0.0773,0.013
1242,item2095,0.5925,0.3437,0.0213,0.0016
1243,item2095,0.5256,0.3396,0.0165,0.0127
1244,item2095,0.4141,0.1972,0.0375,0.0337
1245,item2095,0.7186,0.3161,0.0569,0.0157
1246,item2095,0.5991,0.4508,0.0433,0.0027
1247,item2095,0.5353,0.1745,0.0107,0.0207
1248,item2095,1.0,0.5122,0.0304,0.0
1249,item2095,0.6847,0.5274,0.0006,0.0
1250,item2095,0.1875,0.1134,0.0561,0.01
1251,item2095,0.619,0.5183,0.0273,0.0
1252,item2095,0.4966,0.272,0.0381,0.0235
1253,item2095,0.5284,0.2921,0.0426,0.0
1254,item2095,0.7584,0.2794,0.0078,0.0
1255,item2095,0.1844,0.1107,0.008,0.0218
1256,item2095,0.1649,0.1154,0.0411,0.0075
1257,item2095,0.842,0.3655,0.0078,0.0042
1258,item2095,0.7495,0.4755,0.0177,0.0111
1259,item2095,0.0985,0.0985,0.021,0.0
