period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item2086,0.0379,0.0152,0.0455,0.0
1214,item2086,0.0758,0.0758,0.0,0.0
1215,item2086,0.0606,0.053,0.0,0.0
1216,item2086,0.0682,0.0152,0.0,0.0
1217,item2086,0.0606,0.0303,0.0,0.0
1218,item2086,0.0909,0.0379,0.0,0.0
1219,item2086,0.0303,0.0303,0.0,0.0
1220,item2086,0.25,0.0606,0.0,0.0
1221,item2086,0.1061,0.0,0.0,0.0
1222,item2086,0.197,0.1515,0.0,0.0
1223,item2086,0.1212,0.0152,0.0,0.0
1224,item2086,0.4621,0.1288,0.0,0.0
1225,item2086,0.6212,0.2879,0.0,0.0076
1226,item2086,0.0455,0.0455,0.0076,0.0
1227,item2086,0.1439,0.0682,0.0,0.0
1228,item2086,0.1061,0.0152,0.0,0.0
1229,item2086,0.1288,0.1061,0.0,0.0
1230,item2086,0.2197,0.0682,0.0,0.0
1231,item2086,0.2348,0.0,0.0,0.0
1232,item2086,0.2348,0.0758,0.0,0.0
1233,item2086,0.6515,0.2803,0.0152,0.0
1234,item2086,0.2348,0.1212,0.3182,0.0
1235,item2086,1.0,0.3788,0.0455,0.0
1236,item2086,0.6742,0.5682,0.0,0.0
1237,item2086,0.2045,0.0606,0.0,0.0
1238,item2086,0.1364,0.0455,0.0682,0.0
1239,item2086,0.2348,0.1212,0.0,0.0
1240,item2086,0.0455,0.0455,0.0,0.0
1241,item2086,0.0682,0.0455,0.0076,0.0
1242,item2086,0.4773,0.4167,0.0606,0.0152
1243,item2086,0.1212,0.1061,0.0227,0.0
1244,item2086,0.3333,0.1742,0.0152,0.0
1245,item2086,0.2045,0.053,0.0,0.0
1246,item2086,0.3788,0.1515,0.0,0.0
1247,item2086,0.3561,0.1818,0.0,0.0
1248,item2086,0.7045,0.25,0.0,0.0
1249,item2086,0.5606,0.3561,0.0,0.0152
1250,item2086,0.3788,0.0833,0.0152,0.0
1251,item2086,0.0909,0.0152,0.0,0.0
1252,item2086,0.2803,0.0076,0.0,0.0
1253,item2086,0.0606,0.0152,0.0455,0.0
1254,item2086,0.4545,0.3561,0.0,0.0
1255,item2086,0.0909,0.0606,0.0,0.0455
1256,item2086,0.197,0.0909,0.0758,0.0
1257,item2086,0.3333,0.3106,0.0,0.0
1258,item2086,0.2273,0.0758,0.0152,0.0
1259,item2086,0.053,0.053,0.0,0.0
