period_id, item, qty, order_qty1, order_qty2, order_qty3
1226,item1570,0.0,0.0,0.0,0.0
1227,item1570,0.0,0.0,0.0,0.0
1228,item1570,0.0002,0.0,0.0,0.0
1229,item1570,0.0017,0.0,0.0,0.0
1230,item1570,0.023,0.0002,0.0,0.0
1231,item1570,0.1078,0.0289,0.0,0.0
1232,item1570,0.1405,0.0348,0.0,0.0
1233,item1570,0.1768,0.0074,0.0,0.0
1234,item1570,0.1122,0.1055,0.0096,0.0
1235,item1570,0.179,0.0824,0.0002,0.0
1236,item1570,0.4192,0.17,0.0,0.0
1237,item1570,0.1183,0.0672,0.1526,0.0
1238,item1570,0.2807,0.2487,0.0174,0.0
1239,item1570,0.2355,0.0546,0.0,0.003
1240,item1570,0.2309,0.0839,0.0057,0.0043
1241,item1570,0.1105,0.0565,0.0113,0.0
1242,item1570,0.3479,0.2411,0.0026,0.0
1243,item1570,0.3151,0.1763,0.0461,0.0009
1244,item1570,0.2535,0.1309,0.1096,0.0078
1245,item1570,0.698,0.2962,0.0161,0.0011
1246,item1570,0.6156,0.2933,0.0659,0.008
1247,item1570,0.611,0.1139,0.008,0.0
1248,item1570,0.369,0.1713,0.0139,0.0
1249,item1570,1.0,0.2614,0.0,0.0
1250,item1570,0.0524,0.0354,0.0248,0.0052
1251,item1570,0.287,0.2285,0.0474,0.0
1252,item1570,0.1122,0.0783,0.0213,0.0009
1253,item1570,0.4318,0.3399,0.005,0.0
1254,item1570,0.5219,0.3733,0.0,0.0
1255,item1570,0.0863,0.0424,0.0,0.0
1256,item1570,0.3751,0.1296,0.002,0.0
1257,item1570,0.1115,0.0404,0.0,0.0074
1258,item1570,0.6267,0.0265,0.0087,0.0013
1259,item1570,0.2268,0.2268,0.0013,0.0043
