period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item2217,0.0111,0.0111,0.0,0.0012
1214,item2217,0.0068,0.0068,0.0012,0.0
1215,item2217,0.0068,0.0049,0.0,0.0
1216,item2217,0.0086,0.0,0.0,0.0
1217,item2217,0.0407,0.0407,0.0,0.0
1218,item2217,0.008,0.0043,0.0,0.0
1219,item2217,0.0444,0.0111,0.0,0.0
1220,item2217,0.0605,0.0123,0.0,0.0006
1221,item2217,0.1074,0.0654,0.0006,0.0
1222,item2217,0.0222,0.0123,0.0,0.0
1223,item2217,0.113,0.1025,0.0,0.0
1224,item2217,0.487,0.0951,0.0,0.0
1225,item2217,0.6951,0.2068,0.0,0.0
1226,item2217,0.3735,0.2148,0.0,0.0
1227,item2217,0.3438,0.0926,0.0,0.0
1228,item2217,0.4315,0.4265,0.0123,0.0383
1229,item2217,0.2043,0.166,0.0389,0.0
1230,item2217,0.2901,0.2062,0.0,0.0
1231,item2217,0.316,0.1031,0.0821,0.0
1232,item2217,0.7821,0.3611,0.0,0.0
1233,item2217,0.3488,0.1852,0.0272,0.0667
1234,item2217,0.3969,0.2753,0.0765,0.0
1235,item2217,0.9,0.5741,0.0,0.0
1236,item2217,1.0,0.4019,0.0,0.0
1237,item2217,0.4593,0.3809,0.0049,0.0062
1238,item2217,0.3179,0.2599,0.021,0.0
1239,item2217,0.2247,0.1086,0.0,0.0
1240,item2217,0.5383,0.5253,0.0,0.0074
1241,item2217,0.5358,0.4667,0.0074,0.0043
1242,item2217,0.4056,0.3185,0.0093,0.0407
1243,item2217,0.0944,0.0704,0.0562,0.0043
1244,item2217,0.3327,0.1389,0.0043,0.0
1245,item2217,0.5938,0.2611,0.0,0.0
1246,item2217,0.4309,0.3099,0.0,0.0
1247,item2217,0.5444,0.2123,0.0,0.0
1248,item2217,0.4389,0.1667,0.0827,0.0
1249,item2217,0.2414,0.1772,0.0,0.0
1250,item2217,0.2309,0.1704,0.0,0.0123
1251,item2217,0.1778,0.1735,0.0154,0.0
1252,item2217,0.1111,0.0691,0.0,0.0
1253,item2217,0.1673,0.1463,0.0,0.0
1254,item2217,0.534,0.3691,0.0,0.0
1255,item2217,0.1241,0.0667,0.0123,0.0
1256,item2217,0.1765,0.0951,0.0031,0.0
1257,item2217,0.1821,0.1136,0.0,0.0
1258,item2217,0.0401,0.029,0.0037,0.0
1259,item2217,0.0512,0.0512,0.0,0.0
