period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item2295,0.1423,0.0585,0.0069,0.0118
1214,item2295,0.1102,0.0739,0.0134,0.0
1215,item2295,0.2194,0.1767,0.004,0.0
1216,item2295,0.1278,0.0798,0.0015,0.003
1217,item2295,0.2052,0.1285,0.0076,0.0096
1218,item2295,0.1798,0.0967,0.0096,0.0087
1219,item2295,0.1738,0.1043,0.0106,0.0
1220,item2295,0.1571,0.0869,0.0088,0.0002
1221,item2295,0.2425,0.076,0.0008,0.0019
1222,item2295,0.3541,0.163,0.0047,0.0
1223,item2295,0.2747,0.148,0.0076,0.0037
1224,item2295,0.4692,0.1291,0.0077,0.0
1225,item2295,0.7799,0.4679,0.005,0.0086
1226,item2295,0.5009,0.3704,0.0383,0.0017
1227,item2295,0.6029,0.2587,0.0042,0.0019
1228,item2295,0.6597,0.3777,0.0145,0.0
1229,item2295,1.0,0.6046,0.0186,0.0272
1230,item2295,0.5552,0.3318,0.0403,0.0048
1231,item2295,0.5966,0.3987,0.0055,0.0002
1232,item2295,0.3241,0.1389,0.0112,0.0017
1233,item2295,0.4581,0.2811,0.0271,0.0025
1234,item2295,0.3891,0.2559,0.0051,0.0006
1235,item2295,0.8546,0.6176,0.028,0.0
1236,item2295,0.9726,0.4331,0.0,0.0006
1237,item2295,0.8833,0.4574,0.0031,0.0017
1238,item2295,0.5571,0.3857,0.0062,0.0313
1239,item2295,0.6228,0.2578,0.0339,0.0006
1240,item2295,0.5722,0.3104,0.0022,0.0062
1241,item2295,0.8022,0.4118,0.0065,0.0013
1242,item2295,0.6134,0.2686,0.0186,0.0006
1243,item2295,0.278,0.1541,0.0027,0.0099
1244,item2295,0.0809,0.0481,0.0244,0.0
1245,item2295,0.0889,0.0804,0.012,0.0002
1246,item2295,0.1026,0.0764,0.0019,0.0
1247,item2295,0.0271,0.0153,0.0004,0.0039
1248,item2295,0.0305,0.0102,0.0092,0.0092
1249,item2295,0.0718,0.054,0.0245,0.001
1250,item2295,0.0601,0.0573,0.0012,0.0011
1251,item2295,0.0133,0.0033,0.0093,0.0002
1252,item2295,0.0621,0.0556,0.0006,0.0
1253,item2295,0.0187,0.0183,0.0,0.0
1254,item2295,0.0376,0.021,0.001,0.0
1255,item2295,0.0156,0.0093,0.001,0.0002
1256,item2295,0.027,0.0189,0.0034,0.0
1257,item2295,0.0238,0.0065,0.001,0.0002
1258,item2295,0.0126,0.0118,0.0011,0.0017
1259,item2295,0.0032,0.0032,0.0017,0.0
