period_id, item, qty, order_qty1, order_qty2, order_qty3
1234,item1380,0.0,0.0,0.0,0.0
1235,item1380,0.0,0.0,0.0,0.0
1236,item1380,0.0267,0.0,0.0,0.0
1237,item1380,0.0262,0.0142,0.0,0.0
1238,item1380,0.0943,0.0365,0.0,0.0
1239,item1380,0.1025,0.0055,0.0,0.0
1240,item1380,0.1429,0.0883,0.0,0.0153
1241,item1380,0.2274,0.0802,0.0284,0.0
1242,item1380,0.126,0.0632,0.0,0.0
1243,item1380,0.1756,0.1363,0.0,0.0
1244,item1380,0.1041,0.0414,0.0033,0.0
1245,item1380,0.2263,0.0638,0.0142,0.048
1246,item1380,0.1761,0.1156,0.0698,0.0
1247,item1380,0.4515,0.132,0.0098,0.0
1248,item1380,0.7786,0.1887,0.0,0.0
1249,item1380,0.1619,0.0627,0.0076,0.0055
1250,item1380,0.1494,0.1167,0.0273,0.0109
1251,item1380,0.2781,0.1532,0.0142,0.0033
1252,item1380,0.4798,0.41,0.0087,0.1603
1253,item1380,0.1696,0.1014,0.169,0.0
1254,item1380,1.0,0.3326,0.0,0.0
1255,item1380,0.271,0.1734,0.0403,0.0033
1256,item1380,0.2388,0.0949,0.0338,0.0
1257,item1380,0.4395,0.1423,0.0,0.0065
1258,item1380,0.3937,0.1788,0.2372,0.0
1259,item1380,0.3931,0.3931,0.0,0.0507
