period_id, item, qty, order_qty1, order_qty2, order_qty3
1219,item1922,0.0,0.0,0.0,0.0
1220,item1922,0.0,0.0,0.0,0.0
1221,item1922,0.0021,0.0,0.0041,0.0
1222,item1922,0.0532,0.0346,0.0,0.0
1223,item1922,0.0592,0.0221,0.0,0.0
1224,item1922,0.1467,0.1385,0.0106,0.0
1225,item1922,0.07,0.0477,0.0012,0.0046
1226,item1922,0.0217,0.0209,0.3553,0.6183
1227,item1922,0.4955,0.4445,0.7782,0.0442
1228,item1922,1.0,0.9754,0.0721,0.0873
1229,item1922,0.1385,0.113,0.0928,0.0003
1230,item1922,0.3216,0.3004,0.0212,0.0
1231,item1922,0.2518,0.2153,0.0031,0.0009
1232,item1922,0.1795,0.081,0.0406,0.0
1233,item1922,0.1275,0.088,0.0072,0.0262
1234,item1922,0.1318,0.1056,0.0654,0.0135
1235,item1922,0.2499,0.1881,0.0166,0.0
1236,item1922,0.1886,0.1095,0.0034,0.0
1237,item1922,0.11,0.0705,0.0255,0.0532
1238,item1922,0.1598,0.0999,0.081,0.0009
1239,item1922,0.3045,0.1087,0.0009,0.0
1240,item1922,0.0779,0.0195,0.0,0.0
1241,item1922,0.0476,0.031,0.0075,0.0
1242,item1922,0.2079,0.0806,0.0,0.0
1243,item1922,0.4451,0.0782,0.0044,0.0002
1244,item1922,0.1273,0.1095,0.0005,0.0041
1245,item1922,0.0626,0.039,0.0051,0.0014
1246,item1922,0.0625,0.0322,0.0017,0.0
1247,item1922,0.0738,0.0313,0.0019,0.0044
1248,item1922,0.0572,0.0442,0.0044,0.0
1249,item1922,0.0471,0.0226,0.0019,0.0031
1250,item1922,0.0803,0.0727,0.0128,0.0024
1251,item1922,0.0936,0.0428,0.0024,0.0
1252,item1922,0.0513,0.0269,0.0017,0.0
1253,item1922,0.1585,0.0715,0.0002,0.0
1254,item1922,0.166,0.1177,0.0666,0.0
1255,item1922,0.179,0.113,0.0005,0.0
1256,item1922,0.1395,0.0936,0.001,0.0026
1257,item1922,0.0474,0.0226,0.0026,0.007
1258,item1922,0.0866,0.0431,0.007,0.0031
1259,item1922,0.1147,0.1147,0.0123,0.0
