period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item1764,0.1218,0.1202,0.0,0.0
1214,item1764,0.0196,0.0172,0.0106,0.0155
1215,item1764,0.0409,0.0253,0.0164,0.0
1216,item1764,0.0801,0.054,0.0,0.0
1217,item1764,0.0221,0.0057,0.0,0.0008
1218,item1764,0.157,0.0948,0.0025,0.0
1219,item1764,0.1071,0.0744,0.0,0.0016
1220,item1764,0.0123,0.0106,0.0294,0.0
1221,item1764,0.1774,0.1472,0.0041,0.0065
1222,item1764,0.0409,0.0303,0.0065,0.0327
1223,item1764,0.0916,0.0589,0.0327,0.0
1224,item1764,0.0777,0.0491,0.0,0.0
1225,item1764,0.0515,0.0352,0.0,0.0
1226,item1764,0.0082,0.0016,0.0,0.0
1227,item1764,0.0245,0.0229,0.0,0.0065
1228,item1764,0.1635,0.1635,0.0065,0.0
1229,item1764,0.0973,0.0867,0.0229,0.0
1230,item1764,0.0278,0.0229,0.0,0.0
1231,item1764,0.0253,0.0123,0.0082,0.0
1232,item1764,0.0311,0.0229,0.0082,0.0
1233,item1764,0.0515,0.0515,0.0,0.0
1234,item1764,0.0229,0.0041,0.0,0.0
1235,item1764,0.0957,0.0327,0.0,0.0
1236,item1764,0.0294,0.009,0.0,0.0
1237,item1764,0.0008,0.0008,0.0,0.0
1238,item1764,0.0507,0.0343,0.0041,0.0
1239,item1764,0.009,0.0041,0.0,0.0
1240,item1764,0.0164,0.0164,0.0229,0.0
1241,item1764,0.1137,0.0916,0.0,0.0
1242,item1764,0.0392,0.009,0.0,0.0
1243,item1764,0.1832,0.1766,0.0,0.0
1244,item1764,0.0082,0.0065,0.0,0.0016
1245,item1764,0.0311,0.0311,0.0016,0.0
1246,item1764,1.0,0.9599,0.0139,0.0098
1247,item1764,0.0335,0.0221,0.0139,0.0
1248,item1764,0.027,0.027,0.0,0.0
1249,item1764,0.0098,0.0016,0.0,0.0
1250,item1764,0.009,0.009,0.0025,0.0
1251,item1764,0.0098,0.0074,0.0,0.0
1252,item1764,0.036,0.0057,0.0,0.0147
1253,item1764,0.0082,0.0082,0.0147,0.0
1254,item1764,0.0319,0.027,0.0,0.0
1255,item1764,0.0164,0.0,0.0,0.0
1256,item1764,0.018,0.0114,0.0,0.0
1257,item1764,0.0139,0.009,0.0,0.0
1258,item1764,0.0049,0.0041,0.0,0.0
