period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item1353,0.5705,0.4557,0.1337,0.1067
1214,item1353,0.4134,0.4039,0.4179,0.041
1215,item1353,1.0,0.7813,0.0664,0.2092
1216,item1353,0.3794,0.2733,0.2454,0.0615
1217,item1353,0.5508,0.4134,0.0731,0.0156
1218,item1353,0.3367,0.274,0.0944,0.0034
1219,item1353,0.3745,0.2109,0.0303,0.0145
1220,item1353,0.3353,0.1733,0.0625,0.0393
1221,item1353,0.4395,0.2905,0.0501,0.0001
1222,item1353,0.3649,0.3581,0.0429,0.0137
1223,item1353,0.4142,0.131,0.0139,0.0256
1224,item1353,0.6912,0.3716,0.0307,0.0
1225,item1353,0.2484,0.1805,0.0283,0.0426
1226,item1353,0.1424,0.089,0.0931,0.0413
1227,item1353,0.28,0.1783,0.0883,0.0001
1228,item1353,0.3686,0.1958,0.0001,0.0192
1229,item1353,0.0788,0.0695,0.0196,0.0136
1230,item1353,0.0527,0.038,0.0226,0.0188
1231,item1353,0.1719,0.1286,0.0509,0.0
1232,item1353,0.1325,0.1105,0.0461,0.011
1233,item1353,0.1763,0.1505,0.0127,0.0035
1234,item1353,0.0795,0.0583,0.0058,0.0167
1235,item1353,0.352,0.1603,0.0198,0.0
1236,item1353,0.531,0.2345,0.0053,0.0108
1237,item1353,0.2015,0.1903,0.0873,0.0199
1238,item1353,0.1376,0.125,0.0409,0.0
1239,item1353,0.113,0.0602,0.0061,0.0029
1240,item1353,0.0821,0.0456,0.0068,0.003
1241,item1353,0.1776,0.0841,0.0037,0.0149
1242,item1353,0.1489,0.0575,0.0149,0.0279
1243,item1353,0.164,0.1206,0.0567,0.0
1244,item1353,0.1828,0.0875,0.0013,0.0362
1245,item1353,0.3061,0.2206,0.1251,0.0
1246,item1353,0.381,0.275,0.0072,0.0565
1247,item1353,0.1325,0.0783,0.1502,0.0
1248,item1353,0.2628,0.1862,0.0789,0.0505
1249,item1353,0.1699,0.1167,0.0546,0.0045
1250,item1353,0.3265,0.2088,0.055,0.0001
1251,item1353,0.2245,0.1293,0.0001,0.0001
1252,item1353,0.2785,0.1034,0.0376,0.0
1253,item1353,0.3222,0.2884,0.083,0.0472
1254,item1353,0.2538,0.2117,0.0627,0.0099
1255,item1353,0.3694,0.2263,0.0161,0.0024
1256,item1353,0.1784,0.1101,0.0188,0.0041
1257,item1353,0.4361,0.1802,0.0173,0.0706
1258,item1353,0.29,0.2375,0.1177,0.0092
1259,item1353,0.1257,0.1257,0.0142,0.0118
