period_id, item, qty, order_qty1, order_qty2, order_qty3
1222,item1712,0.0,0.0,0.0,0.0
1223,item1712,0.0,0.0,0.0,0.0
1224,item1712,0.0185,0.0,0.0,0.0
1225,item1712,0.0046,0.0046,0.0,0.0
1226,item1712,0.0,0.0,0.0,0.0
1227,item1712,0.0,0.0,0.0,0.0
1228,item1712,0.0046,0.0,0.0,0.0
1229,item1712,0.0417,0.0278,0.0,0.0
1230,item1712,0.0926,0.0231,0.0,0.0
1231,item1712,0.1435,0.1389,0.0139,0.0093
1232,item1712,0.0556,0.037,0.0278,0.0278
1233,item1712,0.1296,0.1019,0.0324,0.0046
1234,item1712,0.6019,0.5648,0.0463,0.0278
1235,item1712,0.162,0.1065,0.037,0.0139
1236,item1712,0.25,0.162,0.0139,0.0
1237,item1712,0.0556,0.0278,0.0046,0.0417
1238,item1712,0.0833,0.0509,0.0509,0.0185
1239,item1712,0.1944,0.088,0.0324,0.0139
1240,item1712,0.1944,0.1481,0.0278,0.0278
1241,item1712,0.1157,0.0926,0.0278,0.0139
1242,item1712,0.3426,0.2083,0.0139,0.0
1243,item1712,0.2778,0.1944,0.0833,0.0324
1244,item1712,0.2083,0.1481,0.037,0.0
1245,item1712,0.3611,0.213,0.0278,0.0972
1246,item1712,0.2917,0.1991,0.1528,0.0185
1247,item1712,0.4861,0.2778,0.1019,0.0093
1248,item1712,1.0,0.7037,0.0093,0.0
1249,item1712,0.1065,0.0556,0.037,0.0093
1250,item1712,0.0972,0.0787,0.037,0.0185
1251,item1712,0.2639,0.1574,0.0417,0.0185
1252,item1712,0.2037,0.1389,0.0648,0.0324
1253,item1712,0.3056,0.1481,0.0787,0.0278
1254,item1712,0.7037,0.3611,0.0417,0.0093
1255,item1712,0.2824,0.1713,0.0417,0.037
1256,item1712,0.2269,0.1065,0.0556,0.0093
1257,item1712,0.5463,0.3333,0.0509,0.0833
1258,item1712,0.4398,0.3056,0.1481,0.0509
1259,item1712,0.5,0.5,0.0694,0.0046
