period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item1351,0.1761,0.1119,0.0,0.0
1214,item1351,0.025,0.0164,0.0,0.0
1215,item1351,0.1009,0.0649,0.0,0.0
1216,item1351,0.1667,0.0634,0.0023,0.0
1217,item1351,0.2308,0.1878,0.0,0.0055
1218,item1351,0.2254,0.1651,0.0055,0.0
1219,item1351,0.3951,0.1064,0.0,0.0
1220,item1351,0.4069,0.0618,0.0172,0.0
1221,item1351,0.3372,0.1964,0.0,0.0
1222,item1351,0.3568,0.3224,0.1135,0.0
1223,item1351,0.4006,0.2997,0.0016,0.0
1224,item1351,0.633,0.2183,0.0172,0.0
1225,item1351,1.0,0.7645,0.0,0.0039
1226,item1351,0.4538,0.3286,0.0039,0.0016
1227,item1351,0.2457,0.1346,0.0016,0.0
1228,item1351,0.0759,0.054,0.0,0.0
1229,item1351,0.1674,0.0853,0.0305,0.0
1230,item1351,0.2097,0.1103,0.0,0.0
1231,item1351,0.4773,0.2582,0.1377,0.0
1232,item1351,0.7496,0.4992,0.0141,0.0
1233,item1351,0.3748,0.331,0.0102,0.0172
1234,item1351,0.3717,0.1612,0.0493,0.0063
1235,item1351,0.4288,0.3239,0.0063,0.0
1236,item1351,0.5908,0.3498,0.0,0.0
1237,item1351,0.471,0.3044,0.018,0.0
1238,item1351,0.3505,0.1831,0.0008,0.0
1239,item1351,0.198,0.144,0.0,0.0086
1240,item1351,0.1135,0.0649,0.0485,0.0
1241,item1351,0.4225,0.3153,0.0,0.0
1242,item1351,0.1761,0.1682,0.0133,0.0
1243,item1351,0.3224,0.2121,0.0086,0.0673
1244,item1351,0.1987,0.1182,0.0759,0.0
1245,item1351,0.4382,0.2355,0.0078,0.0
1246,item1351,0.2754,0.205,0.029,0.0
1247,item1351,0.2113,0.1581,0.0266,0.0
1248,item1351,0.1745,0.1103,0.0188,0.0
1249,item1351,0.2942,0.2285,0.0,0.0156
1250,item1351,0.0524,0.0352,0.0156,0.0532
1251,item1351,0.1049,0.036,0.0532,0.0
1252,item1351,0.1236,0.0782,0.0,0.0
1253,item1351,0.2473,0.1393,0.0,0.0
1254,item1351,0.2567,0.1839,0.0102,0.0
1255,item1351,0.2027,0.1557,0.0,0.0
1256,item1351,0.0509,0.0383,0.0,0.0
1257,item1351,0.3326,0.1189,0.0063,0.0
1258,item1351,0.1127,0.1033,0.0,0.0
1259,item1351,0.0133,0.0133,0.0,0.0
