period_id, item, qty, order_qty1, order_qty2, order_qty3
1227,item1336,0.0,0.0,0.0,0.0
1228,item1336,0.0,0.0,0.0,0.0
1229,item1336,0.027,0.0,0.0,0.0
1230,item1336,0.0541,0.027,0.0,0.0
1231,item1336,0.0541,0.0,0.0135,0.0
1232,item1336,0.0676,0.0405,0.027,0.0
1233,item1336,0.1757,0.0676,0.0,0.0
1234,item1336,0.2703,0.2027,0.0,0.0
1235,item1336,0.2027,0.1081,0.0,0.0405
1236,item1336,0.7568,0.5,0.0405,0.0
1237,item1336,0.1486,0.1081,0.0,0.0
1238,item1336,0.0405,0.0,0.0,0.0
1239,item1336,0.0541,0.027,0.0541,0.0405
1240,item1336,0.1622,0.1486,0.0541,0.0
1241,item1336,0.5541,0.4459,0.0,0.0
1242,item1336,1.0,0.8378,0.0,0.0
1243,item1336,0.1081,0.0811,0.0,0.027
1244,item1336,0.2838,0.1081,0.027,0.0
1245,item1336,0.0946,0.0946,0.0,0.0405
1246,item1336,0.1486,0.0541,0.0405,0.0
1247,item1336,0.2027,0.1351,0.0,0.027
1248,item1336,0.3919,0.1081,0.027,0.0
1249,item1336,0.2027,0.1757,0.0,0.0
1250,item1336,0.1757,0.0811,0.0,0.027
1251,item1336,0.1351,0.0135,0.027,0.0
1252,item1336,0.2027,0.0946,0.0,0.0
1253,item1336,0.1216,0.0811,0.0811,0.0
1254,item1336,0.3919,0.1892,0.0,0.0811
1255,item1336,0.2162,0.1351,0.1081,0.0
1256,item1336,0.3108,0.1892,0.0,0.0
1257,item1336,0.3243,0.2162,0.1081,0.1351
1258,item1336,0.2703,0.1622,0.2162,0.1081
1259,item1336,0.5676,0.5676,0.1081,0.0
