period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item2036,0.2048,0.1566,0.0422,0.0
1214,item2036,0.2048,0.1807,0.0,0.259
1215,item2036,0.1446,0.1024,0.2831,0.0
1216,item2036,1.0,0.488,0.0783,0.0
1217,item2036,0.7952,0.5663,0.2289,0.0
1218,item2036,0.6506,0.5241,0.0904,0.0
1219,item2036,0.4759,0.3313,0.0241,0.0
1220,item2036,0.4458,0.2108,0.012,0.0
1221,item2036,0.3313,0.2771,0.0663,0.0
1222,item2036,0.7289,0.3795,0.0422,0.0
1223,item2036,0.3554,0.3193,0.006,0.0241
1224,item2036,0.4157,0.1928,0.0241,0.0241
1225,item2036,0.8313,0.7771,0.0241,0.006
1226,item2036,0.253,0.2169,0.006,0.0361
1227,item2036,0.4578,0.3253,0.0663,0.0
1228,item2036,0.6386,0.494,0.012,0.0
1229,item2036,0.2349,0.1627,0.0241,0.0
1230,item2036,0.4036,0.3193,0.0,0.0
1231,item2036,0.1627,0.1265,0.0,0.006
1232,item2036,0.5843,0.5422,0.1205,0.0
1233,item2036,0.5181,0.506,0.0904,0.0
1234,item2036,0.247,0.1928,0.0,0.0
1235,item2036,0.1747,0.1386,0.0,0.0
1236,item2036,0.488,0.1867,0.0,0.0
1237,item2036,0.5723,0.3735,0.0482,0.0
1238,item2036,0.4578,0.4458,0.012,0.006
1239,item2036,0.1566,0.0422,0.006,0.0
1240,item2036,0.1205,0.1145,0.0181,0.0
1241,item2036,0.2048,0.0482,0.012,0.0
1242,item2036,0.6265,0.5181,0.0,0.0301
1243,item2036,0.6627,0.247,0.0301,0.0
1244,item2036,0.4157,0.3735,0.012,0.1446
1245,item2036,0.1807,0.0843,0.1446,0.0482
1246,item2036,0.5361,0.4578,0.0602,0.0
1247,item2036,0.1325,0.0663,0.0,0.0
1248,item2036,0.1265,0.1265,0.0,0.0
1249,item2036,0.4096,0.2169,0.0241,0.0181
1250,item2036,0.1566,0.1566,0.1867,0.0
1251,item2036,0.6627,0.3494,0.2651,0.0
1252,item2036,0.4639,0.3614,0.012,0.006
1253,item2036,0.4398,0.1747,0.006,0.0
1254,item2036,0.488,0.2229,0.006,0.0241
1255,item2036,0.1627,0.0723,0.0241,0.0
1256,item2036,0.2289,0.0301,0.0,0.0
1257,item2036,0.3614,0.3193,0.0,0.012
1258,item2036,0.1627,0.0181,0.0361,0.0
1259,item2036,0.5663,0.5663,0.0361,0.0723
