period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item1441,0.7009,0.4425,0.0,0.0
1214,item1441,0.2033,0.1498,0.0,0.0
1215,item1441,0.3618,0.2323,0.0,0.0
1216,item1441,0.176,0.1016,0.0,0.0
1217,item1441,0.3403,0.2741,0.0372,0.0
1218,item1441,0.6347,0.5203,0.0,0.0
1219,item1441,0.5941,0.4053,0.0,0.0
1220,item1441,0.5116,0.1568,0.0,0.0
1221,item1441,0.2729,0.1167,0.0174,0.0
1222,item1441,0.4042,0.2683,0.0,0.0
1223,item1441,0.7033,0.5,0.0,0.0
1224,item1441,0.8519,0.4042,0.007,0.0
1225,item1441,0.9303,0.7515,0.0,0.0
1226,item1441,0.2956,0.1475,0.0203,0.0
1227,item1441,0.4321,0.1144,0.0116,0.0058
1228,item1441,0.5319,0.4129,0.007,0.0
1229,item1441,0.4193,0.2549,0.0023,0.0
1230,item1441,0.4739,0.2027,0.0,0.0
1231,item1441,0.4925,0.3328,0.0,0.0
1232,item1441,0.8589,0.7387,0.0,0.0
1233,item1441,0.5041,0.3049,0.0174,0.0
1234,item1441,0.1672,0.1539,0.0006,0.0
1235,item1441,0.6672,0.4913,0.029,0.0
1236,item1441,0.8931,0.4506,0.0116,0.0
1237,item1441,0.3031,0.2003,0.0,0.0
1238,item1441,0.1736,0.119,0.0,0.0029
1239,item1441,0.3635,0.2154,0.0046,0.0
1240,item1441,0.5569,0.5087,0.007,0.0
1241,item1441,0.2892,0.1667,0.0,0.0012
1242,item1441,1.0,0.7102,0.0012,0.0017
1243,item1441,0.1678,0.1057,0.0029,0.0006
1244,item1441,0.2956,0.1034,0.0441,0.0
1245,item1441,0.2311,0.1243,0.0,0.0128
1246,item1441,0.4042,0.3995,0.0412,0.0017
1247,item1441,0.2793,0.1574,0.0017,0.0
1248,item1441,0.4129,0.2149,0.0319,0.0006
1249,item1441,0.2573,0.0848,0.0052,0.0006
1250,item1441,0.1086,0.0889,0.0006,0.0006
1251,item1441,0.216,0.1405,0.047,0.0
1252,item1441,0.2433,0.1928,0.0099,0.0006
1253,item1441,0.5372,0.2869,0.0122,0.0012
1254,item1441,0.5157,0.4036,0.0064,0.0
1255,item1441,0.3612,0.212,0.0029,0.0012
1256,item1441,0.3269,0.0993,0.0012,0.0
1257,item1441,0.2549,0.1748,0.029,0.0
1258,item1441,0.2973,0.241,0.0006,0.0064
1259,item1441,0.4762,0.4762,0.007,0.0035
