period_id, item, qty, order_qty1, order_qty2, order_qty3
1223,item2061,0.0,0.0,0.0,0.0
1224,item2061,0.0,0.0,0.0,0.0
1225,item2061,0.0006,0.0006,0.0,0.0
1226,item2061,0.0,0.0,0.0,0.0
1227,item2061,0.0,0.0,0.0,0.0
1228,item2061,0.0276,0.0184,0.0,0.0
1229,item2061,0.0281,0.0189,0.0,0.0
1230,item2061,0.0367,0.0184,0.0,0.0
1231,item2061,0.0,0.0,0.0011,0.0
1232,item2061,0.0517,0.0011,0.0,0.0
1233,item2061,0.0376,0.0367,0.0,0.0
1234,item2061,0.0241,0.0057,0.0,0.0
1235,item2061,0.5106,0.0367,0.0,0.0
1236,item2061,0.0344,0.0161,0.0,0.0
1237,item2061,0.4529,0.2356,0.0037,0.1699
1238,item2061,0.2666,0.2012,0.1699,0.0
1239,item2061,0.4087,0.372,0.0,0.0
1240,item2061,0.0505,0.0,0.0,0.0
1241,item2061,0.1033,0.0321,0.0,0.0
1242,item2061,0.0408,0.0258,0.0,0.0
1243,item2061,0.0663,0.0586,0.0,0.0
1244,item2061,0.161,0.0149,0.0092,0.0184
1245,item2061,0.1277,0.0382,0.0184,0.0
1246,item2061,0.1636,0.0276,0.4644,0.0
1247,item2061,1.0,0.5296,0.0,0.0
1248,item2061,0.8226,0.1768,0.0,0.0
1249,item2061,0.3984,0.1734,0.0,0.0
1250,item2061,0.1028,0.1028,0.0,0.0
1251,item2061,0.093,0.027,0.0,0.0
1252,item2061,0.0253,0.0218,0.0069,0.0126
1253,item2061,0.07,0.0189,0.0126,0.0
1254,item2061,0.4248,0.333,0.0,0.0
1255,item2061,0.2635,0.2606,0.0098,0.0
1256,item2061,0.2735,0.2135,0.0,0.0
1257,item2061,0.1648,0.1028,0.0494,0.0
1258,item2061,0.3482,0.1033,0.4512,0.0
1259,item2061,0.5121,0.5121,0.0,0.0
