period_id, item, qty, order_qty1, order_qty2, order_qty3
1229,item1335,0.0,0.0,0.0,0.0
1230,item1335,0.0,0.0,0.0,0.0
1231,item1335,0.1935,0.0,0.0,0.0
1234,item1335,0.0,0.0,0.0,0.0
1235,item1335,0.0,0.0,0.0,0.0
1236,item1335,0.043,0.0,0.0,0.0
1237,item1335,0.043,0.0,0.0,0.0
1238,item1335,0.0645,0.043,0.0,0.0
1239,item1335,0.1505,0.0538,0.0,0.0
1240,item1335,0.043,0.0215,0.0,0.0
1241,item1335,0.3548,0.1935,0.0,0.0
1242,item1335,0.1505,0.0968,0.0,0.0
1243,item1335,0.3333,0.2258,0.129,0.0538
1244,item1335,0.5591,0.2473,0.0753,0.0215
1245,item1335,0.7097,0.4731,0.1075,0.2903
1246,item1335,0.6344,0.4946,0.3548,0.0323
1247,item1335,1.0,0.6882,0.1075,0.0
1248,item1335,0.7527,0.4624,0.0,0.0
1249,item1335,0.1505,0.1505,0.0645,0.0
1250,item1335,0.1398,0.1398,0.1398,0.0
1251,item1335,0.3333,0.2473,0.0,0.172
1252,item1335,0.129,0.0645,0.2043,0.0215
1253,item1335,0.3656,0.2151,0.2366,0.0108
1254,item1335,0.7849,0.4409,0.0108,0.043
1255,item1335,0.4946,0.4731,0.0645,0.0215
1256,item1335,0.1828,0.086,0.043,0.0215
1257,item1335,0.4409,0.2688,0.0215,0.0538
1258,item1335,0.5806,0.5054,0.086,0.0
1259,item1335,0.7204,0.7204,0.0,0.0
