period_id, item, qty, order_qty1, order_qty2, order_qty3
1240,item1847,0.0,0.0,0.0,0.0
1241,item1847,0.0,0.0,0.0,0.0
1242,item1847,0.1028,0.0827,0.0,0.0
1243,item1847,0.0226,0.0,0.0,0.0
1244,item1847,0.01,0.01,0.005,0.0
1245,item1847,0.208,0.0852,0.0,0.0
1246,item1847,0.0201,0.0201,0.0,0.0
1247,item1847,0.3333,0.1704,0.0301,0.0
1248,item1847,0.2957,0.2907,0.0,0.0
1249,item1847,0.0752,0.0501,0.0526,0.0
1250,item1847,0.1203,0.0977,0.0,0.0
1251,item1847,0.2055,0.2055,0.0251,0.0
1252,item1847,0.2481,0.0902,0.0,0.0
1253,item1847,1.0,0.7068,0.0702,0.0
1254,item1847,0.9599,0.604,0.0,0.0
1255,item1847,0.5338,0.4486,0.0,0.0401
1256,item1847,0.5388,0.2406,0.0401,0.0
1257,item1847,0.5338,0.3885,0.0,0.0
1258,item1847,0.4912,0.4737,0.0,0.0
1259,item1847,0.0476,0.0476,0.0,0.0
