period_id, item, qty, order_qty1, order_qty2, order_qty3
1226,item1245,0.0,0.0,0.0,0.0
1227,item1245,0.0,0.0,0.0,0.0
1228,item1245,0.009,0.0,0.0,0.0
1229,item1245,0.036,0.0,0.0,0.0
1230,item1245,0.0811,0.009,0.0,0.0
1231,item1245,0.1622,0.0,0.018,0.0
1232,item1245,0.1441,0.0631,0.018,0.0
1233,item1245,0.1892,0.0721,0.0,0.0
1234,item1245,0.2883,0.1622,0.0541,0.0
1235,item1245,0.2162,0.1441,0.0,0.018
1236,item1245,1.0,0.8198,0.018,0.0
1237,item1245,0.1081,0.036,0.0,0.0
1238,item1245,0.0541,0.018,0.0,0.0
1239,item1245,0.1441,0.036,0.036,0.0541
1240,item1245,0.3063,0.2523,0.0631,0.0
1241,item1245,0.6757,0.4955,0.0,0.0
1242,item1245,0.5586,0.1081,0.0,0.0
1243,item1245,0.2883,0.1892,0.0991,0.018
1244,item1245,0.3964,0.1712,0.018,0.0
1245,item1245,0.2703,0.1532,0.0,0.018
1246,item1245,0.3514,0.2703,0.0541,0.0
1247,item1245,0.4685,0.2342,0.0,0.018
1248,item1245,0.5405,0.2523,0.018,0.0
1249,item1245,0.3784,0.2072,0.0,0.0
1250,item1245,0.0901,0.036,0.0,0.036
1251,item1245,0.2613,0.0991,0.036,0.0
1252,item1245,0.5405,0.1982,0.0,0.0
1253,item1245,0.2342,0.1261,0.036,0.0
1254,item1245,0.5135,0.2523,0.0,0.0721
1255,item1245,0.3694,0.1261,0.1081,0.0
1256,item1245,0.4865,0.2432,0.036,0.0
1257,item1245,0.4505,0.3063,0.036,0.036
1258,item1245,0.3784,0.1441,0.0901,0.027
1259,item1245,0.5225,0.5225,0.027,0.0
