period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item2078,0.0255,0.001,0.0,0.0
1214,item2078,0.0416,0.029,0.0,0.0
1215,item2078,0.0112,0.0003,0.0,0.0
1216,item2078,0.2055,0.0849,0.0,0.0105
1217,item2078,0.1677,0.0776,0.0105,0.0
1218,item2078,0.5119,0.2082,0.0,0.0
1219,item2078,0.0601,0.0468,0.0,0.0
1220,item2078,0.2879,0.2383,0.0,0.0
1221,item2078,0.145,0.1076,0.0,0.0
1222,item2078,0.1069,0.0615,0.0045,0.0
1223,item2078,0.0266,0.0049,0.0,0.0
1224,item2078,0.616,0.1817,0.0,0.0
1225,item2078,0.2149,0.0241,0.0,0.0
1226,item2078,0.0287,0.0084,0.014,0.0
1227,item2078,0.058,0.0182,0.0,0.0
1228,item2078,0.0409,0.0402,0.0,0.0
1229,item2078,0.0804,0.0325,0.007,0.0
1230,item2078,0.4011,0.3711,0.0405,0.0
1231,item2078,0.2386,0.2355,0.0035,0.0
1232,item2078,0.4444,0.0989,0.0,0.0
1233,item2078,0.0901,0.043,0.0087,0.0
1234,item2078,0.2642,0.2358,0.0,0.0
1235,item2078,0.4207,0.2816,0.4434,0.0
1236,item2078,0.8092,0.4514,0.0,0.0
1237,item2078,0.4633,0.3298,0.0003,0.001
1238,item2078,0.0367,0.0346,0.001,0.0
1239,item2078,0.0563,0.0126,0.0,0.0
1240,item2078,0.1307,0.0737,0.0098,0.0
1241,item2078,0.124,0.0996,0.0024,0.0283
1242,item2078,0.0388,0.0052,0.0283,0.0017
1243,item2078,0.5846,0.0894,0.0017,0.0052
1244,item2078,1.0,0.0105,0.0475,0.0
1245,item2078,0.1614,0.0999,0.0,0.0
1246,item2078,0.2215,0.2023,0.0,0.0
1247,item2078,0.2704,0.0115,0.0063,0.0
1248,item2078,0.166,0.0294,0.0,0.0196
1249,item2078,0.1111,0.0175,0.0231,0.0007
1250,item2078,0.1303,0.108,0.0007,0.0042
1251,item2078,0.145,0.0014,0.0203,0.0
1252,item2078,0.1447,0.0905,0.0,0.0
1253,item2078,0.144,0.123,0.0007,0.0
1254,item2078,0.5989,0.0797,0.0797,0.0
1255,item2078,0.2484,0.2107,0.0052,0.0
1256,item2078,0.3767,0.3735,0.0,0.0
1257,item2078,0.2697,0.1073,0.0003,0.0
1258,item2078,0.1639,0.16,0.0615,0.0
1259,item2078,0.1132,0.1132,0.0,0.0
