period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item2209,0.0061,0.0061,0.0,0.0
1214,item2209,0.0,0.0,0.0,0.0
1215,item2209,0.0,0.0,0.0273,0.0
1216,item2209,0.0394,0.0394,0.0,0.0
1217,item2209,0.0,0.0,0.0,0.0
1218,item2209,0.0212,0.0061,0.0,0.0
1219,item2209,0.0,0.0,0.0,0.0
1220,item2209,0.0273,0.0,0.0182,0.003
1221,item2209,0.1758,0.1758,0.003,0.0
1222,item2209,0.0576,0.003,0.0,0.0
1223,item2209,0.0758,0.0,0.0,0.0
1224,item2209,0.0182,0.0061,0.0364,0.0
1225,item2209,0.1364,0.1182,0.0,0.0
1226,item2209,0.0212,0.0212,0.0,0.0
1227,item2209,0.0061,0.0,0.0,0.0
1228,item2209,0.003,0.0,0.0,0.0061
1229,item2209,0.0333,0.0333,0.0667,0.1091
1230,item2209,0.2758,0.1091,0.1091,0.0364
1231,item2209,0.1182,0.1152,0.0364,0.0
1232,item2209,0.3697,0.0364,0.0,0.0
1233,item2209,0.0121,0.0,0.0,0.0
1234,item2209,0.1,0.1,0.003,0.0
1235,item2209,0.2545,0.0848,0.0,0.0
1236,item2209,0.3242,0.3242,0.2879,0.0
1237,item2209,0.3333,0.3333,0.0,0.0
1238,item2209,0.0242,0.0242,0.0,0.0
1239,item2209,0.0818,0.0242,0.0,0.0
1240,item2209,0.0091,0.0091,0.0,0.0
1241,item2209,0.097,0.097,0.003,0.0
1242,item2209,0.0818,0.0818,0.0,0.0
1243,item2209,0.3303,0.2455,0.1303,0.0121
1244,item2209,0.2576,0.1758,0.0121,0.0
1245,item2209,0.2242,0.1879,0.0,0.0182
1246,item2209,0.097,0.0667,0.0182,0.0606
1247,item2209,0.1909,0.0848,0.0606,0.0121
1248,item2209,0.4303,0.2545,0.0121,0.0
1249,item2209,0.3152,0.2394,0.0242,0.0485
1250,item2209,0.0939,0.0545,0.0485,0.0
1251,item2209,0.1333,0.0727,0.0,0.0
1252,item2209,0.4727,0.2212,0.0303,0.0
1253,item2209,0.497,0.3152,0.0,0.0
1254,item2209,0.4576,0.4424,0.0303,0.0
1255,item2209,0.2939,0.1424,0.003,0.0
1256,item2209,1.0,0.5939,0.0,0.0242
1257,item2209,0.1697,0.1485,0.1,0.0182
1258,item2209,0.203,0.1576,0.0182,0.0
1259,item2209,0.0242,0.0242,0.0,0.0
