period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item2031,0.2402,0.1569,0.0,0.0
1214,item2031,0.1471,0.1078,0.0147,0.0
1215,item2031,0.1593,0.1397,0.0,0.0
1216,item2031,0.1863,0.1422,0.0,0.0
1217,item2031,0.2892,0.0858,0.0098,0.0
1218,item2031,0.1618,0.1275,0.0147,0.0
1219,item2031,0.0392,0.0392,0.0,0.0
1220,item2031,0.0123,0.0123,0.0,0.0
1221,item2031,0.2034,0.0588,0.0049,0.0
1222,item2031,0.4412,0.326,0.0049,0.0
1223,item2031,0.1887,0.1422,0.0,0.0
1224,item2031,0.2034,0.1078,0.0098,0.0
1225,item2031,0.2672,0.2157,0.0049,0.0
1226,item2031,0.1569,0.1471,0.0,0.0
1227,item2031,0.1422,0.0588,0.0098,0.0
1228,item2031,0.1667,0.1324,0.0172,0.0
1229,item2031,0.2157,0.1054,0.0539,0.0
1230,item2031,0.5294,0.2917,0.0049,0.0147
1231,item2031,0.3382,0.2794,0.0196,0.0
1232,item2031,0.2108,0.1348,0.0147,0.0
1233,item2031,0.3529,0.1887,0.0098,0.0049
1234,item2031,0.3088,0.2377,0.0539,0.0
1235,item2031,0.3382,0.2206,0.0,0.0
1236,item2031,0.3848,0.223,0.0049,0.0
1237,item2031,0.2353,0.1593,0.0147,0.0049
1238,item2031,0.1544,0.125,0.0147,0.0
1239,item2031,0.2181,0.0931,0.0172,0.0
1240,item2031,0.1152,0.0735,0.0637,0.0
1241,item2031,0.299,0.2426,0.0343,0.0
1242,item2031,0.7475,0.348,0.0098,0.0294
1243,item2031,0.4951,0.3554,0.0294,0.0196
1244,item2031,0.2745,0.1936,0.0196,0.0098
1245,item2031,0.4828,0.2819,0.0098,0.0
1246,item2031,0.5809,0.299,0.0025,0.0
1247,item2031,0.2941,0.1127,0.0049,0.0
1248,item2031,0.9069,0.5539,0.0172,0.0
1249,item2031,0.4779,0.2672,0.0,0.0
1250,item2031,0.1176,0.0515,0.0049,0.0
1251,item2031,0.3284,0.1201,0.0,0.0
1252,item2031,0.2574,0.0858,0.0074,0.0196
1253,item2031,0.2868,0.0711,0.0196,0.0
1254,item2031,1.0,0.6299,0.0,0.0
1255,item2031,0.3529,0.2819,0.0392,0.0245
1256,item2031,0.5294,0.4216,0.0294,0.0049
1257,item2031,0.2525,0.1348,0.0049,0.0
1258,item2031,0.2181,0.1103,0.0098,0.0
1259,item2031,0.1789,0.1789,0.0,0.0147
