period_id, item, qty, order_qty1, order_qty2, order_qty3
1229,item2320,0.0,0.0,0.0,0.0
1230,item2320,0.0,0.0,0.0,0.0
1231,item2320,0.1424,0.1086,0.0,0.1086
1232,item2320,0.3967,0.0446,0.1086,0.0
1233,item2320,0.3838,0.1324,0.0,0.0103
1234,item2320,0.0439,0.0276,0.022,0.0039
1235,item2320,0.2068,0.1417,0.0078,0.0
1236,item2320,0.3978,0.1565,0.0,0.0
1237,item2320,0.0862,0.0551,0.0017,0.0078
1238,item2320,0.0715,0.0265,0.0159,0.0
1239,item2320,0.3639,0.1437,0.0,0.0
1240,item2320,0.0724,0.0075,0.0,0.0332
1241,item2320,0.1588,0.0485,0.0332,0.0
1242,item2320,0.4417,0.3543,0.0043,0.0
1243,item2320,0.1285,0.0778,0.0026,0.0
1244,item2320,0.2112,0.1184,0.0,0.0
1245,item2320,0.1253,0.0835,0.0,0.0
1246,item2320,0.3176,0.1785,0.0,0.0
1247,item2320,0.2723,0.0416,0.0,0.0054
1248,item2320,1.0,0.4299,0.0054,0.0
1249,item2320,0.6351,0.4612,0.0349,0.0
1250,item2320,0.2608,0.1617,0.0111,0.0
1251,item2320,0.4208,0.1098,0.0,0.0
1252,item2320,0.2187,0.0871,0.0237,0.0
1253,item2320,0.2891,0.2016,0.0121,0.0
1254,item2320,0.3861,0.0818,0.0,0.0
1255,item2320,0.0961,0.0388,0.1713,0.0129
1256,item2320,0.652,0.3217,0.0129,0.0
1257,item2320,0.6091,0.5595,0.0002,0.0
1258,item2320,0.452,0.3504,0.1286,0.0013
1259,item2320,0.4038,0.4038,0.0013,0.0
