period_id, item, qty, order_qty1, order_qty2, order_qty3
1228,item1244,0.0,0.0,0.0,0.0
1229,item1244,0.0,0.0,0.0,0.0
1230,item1244,0.0328,0.0,0.0,0.0
1231,item1244,0.2955,0.1493,0.0,0.0
1232,item1244,0.2448,0.0746,0.0,0.0
1233,item1244,0.5552,0.0358,0.0,0.0
1234,item1244,0.0537,0.0537,0.0,0.0
1235,item1244,0.2687,0.0418,0.0,0.0
1236,item1244,0.2657,0.2388,0.0,0.0
1237,item1244,0.2716,0.194,0.0,0.0
1238,item1244,0.1015,0.0,0.0836,0.0
1239,item1244,0.191,0.1403,0.0,0.0
1240,item1244,0.2418,0.1343,0.0955,0.0119
1241,item1244,0.1164,0.0955,0.0597,0.0
1242,item1244,0.2687,0.203,0.0,0.0
1243,item1244,0.0836,0.0478,0.0,0.0
1244,item1244,0.3552,0.203,0.0657,0.0
1245,item1244,0.5134,0.394,0.0,0.0
1246,item1244,0.0896,0.0597,0.0418,0.0866
1247,item1244,0.3343,0.1522,0.0866,0.0239
1248,item1244,0.5433,0.3612,0.0239,0.0
1249,item1244,0.1552,0.1552,0.0,0.0
1250,item1244,0.0687,0.0388,0.0149,0.0239
1251,item1244,0.1104,0.0746,0.1672,0.0687
1252,item1244,0.3254,0.2119,0.1821,0.0299
1253,item1244,0.3463,0.3313,0.1164,0.0
1254,item1244,0.7284,0.3582,0.0,0.0687
1255,item1244,0.3463,0.3313,0.0687,0.0448
1256,item1244,0.2418,0.1701,0.1522,0.0537
1257,item1244,0.6388,0.3343,0.2507,0.0866
1258,item1244,1.0,1.0,0.209,0.1015
1259,item1244,0.409,0.409,0.1791,0.0
