period_id, item, qty, order_qty1, order_qty2, order_qty3
1234,item1235,0.0,0.0,0.0,0.0
1235,item1235,0.0,0.0,0.0,0.0
1236,item1235,0.0479,0.0,0.0,0.0
1237,item1235,0.0063,0.0,0.0,0.0
1238,item1235,0.0378,0.0088,0.0,0.0
1239,item1235,0.121,0.0088,0.0,0.0
1240,item1235,0.1147,0.0819,0.0,0.0176
1241,item1235,0.2609,0.0643,0.0353,0.0
1242,item1235,0.1374,0.0832,0.0,0.0
1243,item1235,0.0718,0.034,0.0,0.0
1244,item1235,0.0844,0.0302,0.0038,0.0
1245,item1235,0.2583,0.0781,0.0,0.0592
1246,item1235,0.138,0.0945,0.0844,0.0
1247,item1235,0.5419,0.179,0.0038,0.0
1248,item1235,0.867,0.2117,0.0,0.0
1249,item1235,0.1727,0.0769,0.0088,0.0088
1250,item1235,0.1626,0.1197,0.034,0.0
1251,item1235,0.2281,0.0895,0.0038,0.0038
1252,item1235,0.5532,0.4776,0.0139,0.0403
1253,item1235,0.1979,0.121,0.0504,0.0
1254,item1235,1.0,0.2445,0.0,0.0
1255,item1235,0.1462,0.0428,0.0428,0.0038
1256,item1235,0.2294,0.0744,0.034,0.0
1257,item1235,0.482,0.15,0.0,0.0088
1258,item1235,0.3812,0.1739,0.2558,0.005
1259,item1235,0.4978,0.4978,0.005,0.1172
