period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item2083,0.0724,0.0461,0.0,0.0
1214,item2083,0.0,0.0,0.0197,0.0
1215,item2083,0.0461,0.0197,0.0,0.0132
1216,item2083,0.0526,0.0526,0.0592,0.0
1217,item2083,0.0789,0.0789,0.0,0.0
1218,item2083,0.1184,0.0592,0.0,0.0132
1219,item2083,0.3355,0.1974,0.0395,0.0
1220,item2083,0.1908,0.1118,0.0,0.0
1221,item2083,0.2237,0.0395,0.0132,0.0
1222,item2083,0.1382,0.1118,0.1711,0.0526
1223,item2083,0.3487,0.2961,0.0658,0.0
1224,item2083,0.1447,0.1118,0.0395,0.0
1225,item2083,0.2039,0.1776,0.1316,0.0526
1226,item2083,0.4079,0.4079,0.0658,0.0066
1227,item2083,0.1645,0.1053,0.0197,0.0
1228,item2083,0.2961,0.25,0.0197,0.0132
1229,item2083,0.4342,0.3684,0.0658,0.0263
1230,item2083,0.5263,0.3421,0.0263,0.0
1231,item2083,0.3026,0.25,0.1382,0.2039
1232,item2083,0.5,0.3355,0.2039,0.1711
1233,item2083,0.4539,0.3487,0.2105,0.0395
1234,item2083,0.2961,0.2829,0.0395,0.1382
1235,item2083,0.2895,0.25,0.1382,0.0658
1236,item2083,0.4276,0.3882,0.125,0.0395
1237,item2083,0.1513,0.1447,0.0395,0.0132
1238,item2083,0.0724,0.0395,0.1316,0.1711
1239,item2083,0.5921,0.1711,0.1711,0.0132
1240,item2083,0.2171,0.1842,0.0197,0.0197
1241,item2083,0.1118,0.0197,0.0263,0.0066
1242,item2083,0.125,0.0263,0.0066,0.0
1243,item2083,0.1118,0.0987,0.0263,0.0197
1244,item2083,0.1974,0.1513,0.0855,0.0
1245,item2083,0.4539,0.1579,0.0,0.3553
1246,item2083,0.0461,0.0066,0.3618,0.0461
1247,item2083,0.6908,0.4474,0.125,0.0132
1248,item2083,0.5789,0.4868,0.0132,0.0
1249,item2083,0.3421,0.3158,0.0,0.0
1250,item2083,0.125,0.125,0.0329,0.0263
1251,item2083,0.1053,0.0592,0.0395,0.0329
1252,item2083,0.3158,0.1513,0.4013,0.0
1253,item2083,0.4934,0.4408,0.0,0.0
1254,item2083,0.2105,0.0855,0.0,0.2303
1255,item2083,0.2763,0.1316,0.3684,0.0
1256,item2083,1.0,0.8947,0.0132,0.0395
1257,item2083,0.5855,0.4342,0.0855,0.0921
1258,item2083,0.8618,0.7829,0.1513,0.1316
1259,item2083,0.4408,0.4408,0.2237,0.0
