period_id, item, qty, order_qty1, order_qty2, order_qty3
1222,item1655,0.0,0.0,0.0,0.0
1223,item1655,0.0,0.0,0.0,0.0
1224,item1655,0.014,0.0,0.0,0.0
1225,item1655,0.0,0.0,0.0,0.0
1226,item1655,0.0,0.0,0.0,0.0
1227,item1655,0.0276,0.0176,0.0,0.0
1228,item1655,0.01,0.0064,0.0,0.0
1229,item1655,0.0198,0.0011,0.0,0.0
1230,item1655,0.0861,0.0193,0.0,0.0
1231,item1655,0.0635,0.0469,0.0023,0.0069
1232,item1655,0.0402,0.0232,0.0106,0.0135
1233,item1655,0.1109,0.0767,0.0163,0.0968
1234,item1655,0.0925,0.058,0.1117,0.1054
1235,item1655,0.2353,0.147,0.1108,0.0017
1236,item1655,0.3384,0.1996,0.0017,0.0
1237,item1655,0.1106,0.0617,0.0288,0.0235
1238,item1655,0.091,0.0528,0.0276,0.0107
1239,item1655,0.2674,0.0948,0.0164,0.0092
1240,item1655,0.17,0.1324,0.0457,0.0227
1241,item1655,0.2261,0.1425,0.0476,0.0078
1242,item1655,0.3902,0.2019,0.0078,0.0749
1243,item1655,0.2766,0.2068,0.151,0.0414
1244,item1655,0.3329,0.2314,0.048,0.0026
1245,item1655,0.3759,0.2412,0.016,0.0813
1246,item1655,0.2237,0.1177,0.11,0.015
1247,item1655,0.5304,0.3685,0.1206,0.0052
1248,item1655,1.0,0.7708,0.0064,0.0132
1249,item1655,0.1257,0.0638,0.0692,0.0041
1250,item1655,0.1536,0.1453,0.0813,0.031
1251,item1655,0.2527,0.1508,0.0945,0.0738
1252,item1655,0.2789,0.1813,0.1037,0.021
1253,item1655,0.4014,0.2277,0.0818,0.0063
1254,item1655,0.8756,0.5664,0.0213,0.0219
1255,item1655,0.2261,0.106,0.048,0.0649
1256,item1655,0.2263,0.1458,0.1304,0.0087
1257,item1655,0.5422,0.3564,0.0344,0.1543
1258,item1655,0.295,0.2294,0.2047,0.0558
1259,item1655,0.4164,0.4164,0.085,0.0051
