period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item1285,0.653,0.614,0.0899,0.0262
1214,item1285,0.1792,0.165,0.0623,0.0135
1215,item1285,0.3314,0.2047,0.0135,0.0028
1216,item1285,0.2975,0.238,0.0418,0.0156
1217,item1285,0.5035,0.4384,0.1367,0.0142
1218,item1285,0.5234,0.3987,0.0347,0.1445
1219,item1285,0.398,0.228,0.1643,0.0
1220,item1285,0.5878,0.4618,0.0418,0.0
1221,item1285,0.2188,0.1466,0.1792,0.0227
1222,item1285,0.3513,0.2797,0.0368,0.0198
1223,item1285,0.6884,0.5099,0.0255,0.1006
1224,item1285,0.1962,0.131,0.1041,0.0113
1225,item1285,0.3754,0.2224,0.0135,0.0127
1226,item1285,0.2295,0.1615,0.0198,0.0524
1227,item1285,0.3711,0.1254,0.1232,0.0028
1228,item1285,0.3647,0.2925,0.0616,0.0241
1229,item1285,0.3286,0.2982,0.0921,0.0007
1230,item1285,0.4065,0.3421,0.0021,0.0
1231,item1285,0.3966,0.3159,0.0163,0.0085
1232,item1285,0.5127,0.4554,0.0163,0.0113
1233,item1285,0.3541,0.2932,0.0142,0.0014
1234,item1285,0.3881,0.2486,0.0234,0.0007
1235,item1285,0.4738,0.3612,0.0035,0.0
1236,item1285,0.6728,0.6374,0.017,0.0
1237,item1285,0.4398,0.386,0.1084,0.0
1238,item1285,0.3612,0.3456,0.0064,0.0035
1239,item1285,0.2684,0.1558,0.0035,0.0241
1240,item1285,0.3237,0.1955,0.0942,0.0035
1241,item1285,0.3704,0.2861,0.0042,0.0191
1242,item1285,0.5333,0.2295,0.022,0.0184
1243,item1285,0.4965,0.3654,0.0411,0.0014
1244,item1285,0.3499,0.262,0.0184,0.0595
1245,item1285,0.3038,0.1948,0.085,0.0
1246,item1285,1.0,0.8959,0.0042,0.0028
1247,item1285,0.2642,0.1013,0.0142,0.0198
1248,item1285,0.2429,0.1749,0.0963,0.0028
1249,item1285,0.2486,0.1459,0.0042,0.0099
1250,item1285,0.1324,0.08,0.0269,0.1105
1251,item1285,0.2684,0.0942,0.1246,0.0064
1252,item1285,0.2705,0.1955,0.0135,0.0085
1253,item1285,0.199,0.1558,0.0085,0.0
1254,item1285,0.3938,0.2727,0.0142,0.0007
1255,item1285,0.3916,0.1622,0.0007,0.0361
1256,item1285,0.5177,0.1565,0.0361,0.0099
1257,item1285,0.2266,0.1367,0.0127,0.0057
1258,item1285,0.2103,0.1452,0.1119,0.0007
1259,item1285,0.3074,0.3074,0.0177,0.0057
