period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item1787,0.0412,0.0,0.0,0.0
1214,item1787,0.0,0.0,0.0,0.0
1215,item1787,0.0,0.0,0.0,0.0
1216,item1787,0.0494,0.0082,0.0,0.0
1217,item1787,0.0,0.0,0.0,0.0
1218,item1787,0.0041,0.0041,0.0,0.0
1219,item1787,0.0,0.0,0.0,0.0
1220,item1787,0.0,0.0,0.0,0.0
1221,item1787,0.0041,0.0041,0.0,0.0
1222,item1787,0.0041,0.0041,0.0,0.0
1223,item1787,0.0165,0.0123,0.0,0.0
1224,item1787,0.0082,0.0082,0.0,0.0
1225,item1787,0.0123,0.0,0.0,0.0
1226,item1787,0.0,0.0,0.0,0.0
1227,item1787,0.1523,0.144,0.2058,0.0
1228,item1787,0.214,0.214,0.0123,0.0
1229,item1787,0.0206,0.0123,0.0,0.0
1230,item1787,0.0041,0.0041,0.0,0.0
1231,item1787,0.0,0.0,0.0,0.0
1232,item1787,0.107,0.0041,0.0,0.0
1233,item1787,0.07,0.0041,0.0,0.0
1234,item1787,0.1111,0.0535,0.0,0.0
1235,item1787,0.4897,0.4897,0.0,0.0
1236,item1787,0.0,0.0,0.0082,0.0
1237,item1787,1.0,0.9753,0.0,0.2593
1238,item1787,0.0864,0.0412,0.4486,0.0
1239,item1787,0.6214,0.572,0.0988,0.0123
1240,item1787,0.1399,0.1399,0.0123,0.0
1241,item1787,0.2593,0.2305,0.0658,0.3786
1242,item1787,0.4938,0.2757,0.3786,0.2675
1243,item1787,0.5926,0.3951,0.5309,0.0247
1244,item1787,0.6831,0.6831,0.0905,0.0247
1245,item1787,0.1235,0.107,0.0453,0.0
1246,item1787,0.7407,0.284,0.0247,0.0
1247,item1787,0.4733,0.2963,0.2058,0.0165
1248,item1787,0.5062,0.4609,0.144,0.0
1249,item1787,0.2099,0.2058,0.0,0.1481
1250,item1787,0.7243,0.5185,0.1481,0.0494
1251,item1787,0.5761,0.3992,0.0905,0.07
1252,item1787,0.2675,0.2593,0.07,0.1646
1253,item1787,0.1605,0.1481,0.1646,0.144
1254,item1787,0.251,0.2099,0.144,0.0165
1255,item1787,0.1481,0.1481,0.0206,0.0
1256,item1787,0.1358,0.1276,0.0,0.0082
1257,item1787,0.3909,0.2716,0.0535,0.0
1258,item1787,0.0864,0.0617,0.1852,0.3621
1259,item1787,0.2881,0.2881,0.3621,0.0
