period_id, item, qty, order_qty1, order_qty2, order_qty3
1214,item1452,0.0,0.0,0.0,0.0
1215,item1452,0.0,0.0,0.081,0.0
1216,item1452,0.0909,0.0909,0.0,0.0
1217,item1452,0.0,0.0,0.0264,0.0
1218,item1452,0.2806,0.2372,0.0,0.0
1219,item1452,0.0013,0.0013,0.0,0.0
1220,item1452,0.0079,0.004,0.0369,0.0
1221,item1452,0.0935,0.0369,0.0,0.0
1222,item1452,0.2167,0.2148,0.0079,0.0
1223,item1452,0.1917,0.0771,0.0033,0.0
1224,item1452,0.0711,0.0698,0.0,0.0
1225,item1452,0.1397,0.0494,0.0072,0.0
1226,item1452,0.0198,0.0171,0.002,0.0
1227,item1452,0.0481,0.0461,0.0,0.0
1228,item1452,0.2931,0.2872,0.0132,0.0
1229,item1452,0.0448,0.0231,0.0105,0.0191
1230,item1452,0.0679,0.0481,0.0613,0.0283
1231,item1452,0.1278,0.1153,0.031,0.0059
1232,item1452,0.0856,0.0501,0.056,0.0046
1233,item1452,0.3333,0.1528,0.1034,0.3524
1234,item1452,0.7918,0.7648,0.3847,0.0738
1235,item1452,1.0,0.9447,0.0837,0.0
1236,item1452,0.6304,0.5415,0.0066,0.2345
1237,item1452,0.3498,0.1917,0.3103,0.0
1238,item1452,0.7484,0.61,0.0705,0.0
1239,item1452,0.2253,0.1818,0.0046,0.0007
1240,item1452,0.3037,0.2589,0.0231,0.004
1241,item1452,0.1884,0.0916,0.112,0.108
1242,item1452,0.2615,0.1976,0.1186,0.0
1243,item1452,0.3347,0.2167,0.0257,0.0
1244,item1452,0.5105,0.4315,0.0112,0.0
1245,item1452,0.6561,0.4137,0.027,0.0026
1246,item1452,0.4381,0.4163,0.0408,0.0237
1247,item1452,0.2404,0.1225,0.0362,0.0132
1248,item1452,0.2385,0.1008,0.0277,0.0
1249,item1452,0.1403,0.0659,0.0,0.0053
1250,item1452,0.1146,0.1028,0.0553,0.0
1251,item1452,0.085,0.083,0.0007,0.0
1252,item1452,0.108,0.1014,0.0,0.0
1253,item1452,0.0277,0.0145,0.0237,0.0
1254,item1452,0.0968,0.0962,0.0204,0.0
1255,item1452,0.1601,0.0916,0.0,0.0
1256,item1452,0.056,0.0395,0.0,0.0
1257,item1452,0.029,0.029,0.0,0.0013
1258,item1452,0.0125,0.0072,0.0013,0.0007
1259,item1452,0.0382,0.0382,0.0007,0.0
