period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item2279,0.0227,0.0188,0.0,0.0
1214,item2279,0.0705,0.0684,0.0258,0.0
1215,item2279,0.1462,0.1378,0.0359,0.0014
1216,item2279,0.1117,0.0858,0.0147,0.0031
1217,item2279,0.0844,0.083,0.0031,0.0007
1218,item2279,0.1008,0.0719,0.03,0.0024
1219,item2279,0.2174,0.149,0.008,0.0
1220,item2279,0.1755,0.156,0.0007,0.0
1221,item2279,0.1556,0.1155,0.0551,0.0063
1222,item2279,0.2094,0.1588,0.0063,0.0
1223,item2279,0.2467,0.1518,0.0007,0.0
1224,item2279,0.2879,0.2453,0.0014,0.0
1225,item2279,0.2592,0.1738,0.0042,0.0042
1226,item2279,0.1898,0.1755,0.0614,0.0558
1227,item2279,0.1954,0.1068,0.0558,0.0014
1228,item2279,0.4093,0.3873,0.0544,0.0014
1229,item2279,0.2268,0.1891,0.0136,0.0
1230,item2279,0.2453,0.1528,0.0461,0.0
1231,item2279,0.3692,0.2167,0.0028,0.0112
1232,item2279,0.5722,0.3786,0.3301,0.0244
1233,item2279,1.0,0.4941,0.1458,0.0161
1234,item2279,0.41,0.3573,0.1957,0.0073
1235,item2279,0.4599,0.3796,0.0387,0.0
1236,item2279,0.3528,0.2289,0.0,0.0
1237,item2279,0.096,0.0848,0.0499,0.0171
1238,item2279,0.1776,0.1427,0.0412,0.0
1239,item2279,0.0809,0.0625,0.0,0.0
1240,item2279,0.1375,0.075,0.0077,0.0
1241,item2279,0.1452,0.0719,0.0,0.0
1242,item2279,0.3751,0.2111,0.007,0.0
1243,item2279,0.2722,0.1685,0.0035,0.0
1244,item2279,0.1469,0.1281,0.0035,0.0
1245,item2279,0.32,0.1375,0.0,0.0
1246,item2279,0.4047,0.3451,0.0408,0.0161
1247,item2279,0.4707,0.2554,0.0398,0.0112
1248,item2279,0.747,0.6776,0.1396,0.0007
1249,item2279,0.3957,0.3011,0.0307,0.0
1250,item2279,0.2045,0.1748,0.008,0.0
1251,item2279,0.2624,0.2244,0.0035,0.0
1252,item2279,0.2195,0.1008,0.0,0.0
1253,item2279,0.3123,0.2481,0.0513,0.0
1254,item2279,0.6329,0.261,0.0,0.0056
1255,item2279,0.463,0.4145,0.365,0.0063
1256,item2279,0.5562,0.4655,0.0495,0.0
1257,item2279,0.1828,0.1186,0.0,0.0014
1258,item2279,0.1933,0.0956,0.0126,0.0063
1259,item2279,0.2795,0.2795,0.0335,0.0
