period_id, item, qty, order_qty1, order_qty2, order_qty3
1222,item2121,0.0,0.0,0.0,0.0
1223,item2121,0.0,0.0,0.0,0.0
1224,item2121,0.0154,0.0,0.0,0.0
1225,item2121,0.0039,0.0039,0.0,0.0
1226,item2121,0.0,0.0,0.0,0.0
1227,item2121,0.0116,0.0077,0.0,0.0
1228,item2121,0.0077,0.0039,0.0,0.0
1229,item2121,0.0386,0.0347,0.0,0.0
1230,item2121,0.0618,0.0077,0.0,0.0
1231,item2121,0.1158,0.0965,0.0077,0.0116
1232,item2121,0.0502,0.0347,0.0193,0.0232
1233,item2121,0.0927,0.0695,0.0367,0.0039
1234,item2121,0.112,0.0753,0.0309,0.0251
1235,item2121,0.1332,0.083,0.0367,0.0039
1236,item2121,0.2239,0.139,0.0039,0.0
1237,item2121,0.0502,0.0174,0.0039,0.0347
1238,item2121,0.0792,0.0444,0.0425,0.0154
1239,item2121,0.2432,0.0946,0.027,0.0116
1240,item2121,0.251,0.2046,0.0232,0.027
1241,item2121,0.1081,0.0772,0.027,0.0077
1242,item2121,0.3533,0.2046,0.0077,0.0077
1243,item2121,0.2741,0.1834,0.0714,0.0347
1244,item2121,0.1911,0.1409,0.0405,0.0
1245,item2121,0.3571,0.2066,0.0232,0.1042
1246,item2121,0.3127,0.2046,0.1564,0.0541
1247,item2121,0.5039,0.2761,0.1274,0.0097
1248,item2121,1.0,0.7181,0.0097,0.0
1249,item2121,0.1216,0.0541,0.0367,0.0077
1250,item2121,0.11,0.0927,0.0309,0.027
1251,item2121,0.334,0.2259,0.0541,0.0521
1252,item2121,0.2239,0.1506,0.0927,0.027
1253,item2121,0.3552,0.1853,0.0656,0.0232
1254,item2121,0.9903,0.6757,0.0347,0.0251
1255,item2121,0.2683,0.168,0.056,0.0907
1256,item2121,0.4788,0.3726,0.11,0.1911
1257,item2121,0.6004,0.3822,0.2336,0.3147
1258,item2121,0.5579,0.4344,0.388,0.0541
1259,item2121,0.6988,0.6988,0.0695,0.0039
