period_id, item, qty, order_qty1, order_qty2, order_qty3
1220,item2331,0.0,0.0,0.0,0.0
1221,item2331,0.0,0.0,0.0,0.0
1222,item2331,0.1276,0.0274,0.0,0.0
1223,item2331,0.3428,0.2405,0.0,0.0
1224,item2331,0.0,0.0,0.0,0.0
1225,item2331,0.3196,0.2774,0.0105,0.0
1226,item2331,0.615,0.3059,0.0137,0.0
1227,item2331,0.4578,0.3006,0.0,0.0759
1228,item2331,0.1709,0.1709,0.25,0.0243
1229,item2331,0.3302,0.2648,0.0401,0.0
1230,item2331,0.1677,0.1614,0.02,0.0042
1231,item2331,0.289,0.2795,0.0063,0.0
1232,item2331,0.3238,0.1582,0.0,0.1867
1233,item2331,0.6466,0.2954,0.288,0.0327
1234,item2331,0.597,0.5464,0.0475,0.0992
1235,item2331,0.5949,0.3766,0.1203,0.0021
1236,item2331,0.2205,0.1287,0.0021,0.1192
1237,item2331,1.0,0.6171,0.1287,0.0464
1238,item2331,0.1772,0.1751,0.0464,0.0116
1239,item2331,0.2743,0.1783,0.02,0.0011
1240,item2331,0.2468,0.1709,0.0823,0.0591
1241,item2331,0.2996,0.1772,0.0738,0.0253
1242,item2331,0.2722,0.269,0.0527,0.1192
1243,item2331,0.2162,0.1814,0.1319,0.0011
1244,item2331,0.2669,0.2384,0.0612,0.019
1245,item2331,0.1118,0.0707,0.0243,0.0211
1246,item2331,0.1667,0.1424,0.0211,0.0211
1247,item2331,0.308,0.1667,0.0274,0.0011
1248,item2331,0.4103,0.384,0.0137,0.0
1249,item2331,0.1962,0.0338,0.0084,0.039
1250,item2331,0.9673,0.8122,0.4019,0.0095
1251,item2331,0.6013,0.5665,0.0095,0.0063
1252,item2331,0.4051,0.2996,0.1403,0.0074
1253,item2331,0.4916,0.4736,0.0074,0.0021
1254,item2331,0.2869,0.2732,0.0981,0.0549
1255,item2331,0.2785,0.192,0.1097,0.0179
1256,item2331,0.5158,0.4262,0.0179,0.0
1257,item2331,0.2521,0.0876,0.0021,0.2553
1258,item2331,0.2532,0.1635,0.2553,0.0158
1259,item2331,0.3397,0.3397,0.0327,0.0686
