period_id, item, qty, order_qty1, order_qty2, order_qty3
1221,item2137,0.0,0.0,0.0,0.0
1222,item2137,0.0,0.0,0.0,0.0
1223,item2137,0.0002,0.0,0.0385,0.0385
1224,item2137,0.0385,0.0385,0.0385,0.0
1225,item2137,0.2308,0.2308,0.0,0.0
1226,item2137,0.1923,0.1923,0.1923,0.0
1227,item2137,0.3077,0.3077,0.0,0.0
1228,item2137,0.0,0.0,0.0,0.0
1229,item2137,0.0,0.0,0.0,0.0
1230,item2137,0.1923,0.1923,0.0,0.0
1231,item2137,0.0735,0.0,0.0,0.0
1232,item2137,0.0077,0.0077,0.3,0.0
1233,item2137,0.8887,0.8769,0.0,0.0
1234,item2137,0.4269,0.1154,0.0,0.0
1235,item2137,0.0846,0.0038,0.0,0.0
1236,item2137,1.0,0.2308,0.0,0.0
1237,item2137,0.0038,0.0,0.0,0.0
1238,item2137,0.4854,0.0,0.0,0.0
1239,item2137,0.8865,0.0008,0.1923,0.0
1240,item2137,0.7237,0.7198,0.25,0.0
1241,item2137,0.2554,0.2508,0.0,0.0
1242,item2137,0.0281,0.0038,0.0,0.0
1243,item2137,0.2025,0.0023,0.0,0.0
1244,item2137,0.2017,0.1913,0.4808,0.0
1245,item2137,0.4829,0.481,0.0,0.0
1246,item2137,0.0231,0.0035,0.0,0.0
1247,item2137,0.0708,0.0042,0.0,0.0
1248,item2137,0.0598,0.0571,0.0,0.0
1249,item2137,0.0627,0.06,0.0,0.0
1250,item2137,0.0004,0.0,0.0,0.0
1251,item2137,0.0498,0.0015,0.0,0.0
1252,item2137,0.0469,0.0385,0.0,0.0
1253,item2137,0.0596,0.0,0.0,0.0
1254,item2137,0.0506,0.0381,0.0,0.0
1255,item2137,0.0115,0.0,0.0012,0.0
1256,item2137,0.1173,0.0571,0.0,0.0
1257,item2137,0.0325,0.0208,0.0,0.0
1258,item2137,0.135,0.0473,0.0,0.0
1259,item2137,0.0115,0.0115,0.0,0.0
