period_id, item, qty, order_qty1, order_qty2, order_qty3
1240,item2076,0.0,0.0,0.0,0.0
1241,item2076,0.0,0.0,0.0,0.0019
1242,item2076,0.0158,0.0,0.0019,0.0
1243,item2076,1.0,0.8762,0.0,0.0
1244,item2076,0.0003,0.0003,0.0,0.0
1245,item2076,0.1189,0.1189,0.0,0.0
1246,item2076,0.052,0.0043,0.0241,0.0
1247,item2076,0.2006,0.1913,0.0625,0.0
1248,item2076,0.3155,0.1585,0.0019,0.0
1249,item2076,0.0588,0.0173,0.0074,0.0
1250,item2076,0.1344,0.1313,0.0737,0.0
1251,item2076,0.2167,0.1437,0.0,0.0
1252,item2076,0.1111,0.0693,0.0087,0.1957
1253,item2076,0.4486,0.3084,0.1957,0.0019
1254,item2076,0.6093,0.3248,0.0056,0.0
1255,item2076,0.2508,0.1337,0.0149,0.0
1256,item2076,0.3164,0.1146,0.0495,0.0
1257,item2076,0.256,0.1774,0.0043,0.0328
1258,item2076,0.2025,0.1514,0.0706,0.0068
1259,item2076,0.344,0.344,0.0093,0.0056
