period_id, item, qty, order_qty1, order_qty2, order_qty3
1237,item1382,0.0,0.0,0.0,0.0
1238,item1382,0.0,0.0,0.0,0.0
1239,item1382,0.0006,0.0,0.0,0.0
1240,item1382,0.0444,0.0,0.0,0.0
1241,item1382,0.5149,0.0561,0.0,0.0
1242,item1382,1.0,0.4483,0.0164,0.0
1243,item1382,0.633,0.2174,0.0,0.0
1244,item1382,0.7165,0.2496,0.0,0.0047
1245,item1382,0.6429,0.2864,0.0076,0.0
1246,item1382,0.512,0.3793,0.0316,0.0
1247,item1382,0.5219,0.1496,0.0,0.0
1248,item1382,0.5032,0.1514,0.0,0.0
1249,item1382,0.4161,0.1631,0.0,0.0
1250,item1382,0.1596,0.069,0.0,0.0
1251,item1382,0.1847,0.0491,0.0,0.0
1252,item1382,0.2531,0.1134,0.0,0.0
1253,item1382,0.2905,0.0725,0.0035,0.0
1254,item1382,0.3793,0.1052,0.0,0.0023
1255,item1382,0.2747,0.1315,0.0105,0.0
1256,item1382,0.1788,0.0964,0.0006,0.0
1257,item1382,0.2987,0.0988,0.0023,0.0
1258,item1382,0.3916,0.2244,0.0357,0.0035
1259,item1382,0.0988,0.0988,0.007,0.0
