period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item1373,0.1429,0.0377,0.0722,0.0
1214,item1373,0.2229,0.2229,0.0,0.0047
1215,item1373,0.606,0.5903,0.0063,0.0
1216,item1373,0.5856,0.4819,0.0502,0.0
1217,item1373,0.4097,0.325,0.2072,0.0
1218,item1373,1.0,0.529,0.0958,0.0314
1219,item1373,0.2857,0.179,0.0816,0.0
1220,item1373,0.5777,0.3312,0.1648,0.0958
1221,item1373,0.2198,0.2166,0.2637,0.1476
1222,item1373,0.3281,0.2983,0.1476,0.0078
1223,item1373,0.3987,0.3909,0.011,0.0
1224,item1373,0.1774,0.0848,0.0785,0.0691
1225,item1373,0.5903,0.573,0.1884,0.0738
1226,item1373,0.3564,0.3548,0.0738,0.0361
1227,item1373,0.3218,0.1633,0.0722,0.0722
1228,item1373,0.3359,0.0769,0.0879,0.0
1229,item1373,0.3344,0.2747,0.0,0.0942
1230,item1373,0.2889,0.2716,0.1931,0.1287
1231,item1373,0.2622,0.2292,0.1523,0.0
1232,item1373,0.3359,0.2559,0.0,0.0
1233,item1373,0.1805,0.0502,0.0,0.0345
1234,item1373,0.0502,0.0424,0.0345,0.0
1235,item1373,0.0989,0.0863,0.0,0.0
1236,item1373,0.0424,0.0377,0.0424,0.0
1237,item1373,0.1366,0.113,0.0,0.0345
1238,item1373,0.102,0.0785,0.0502,0.0361
1239,item1373,0.0502,0.0502,0.0361,0.0
1240,item1373,0.1162,0.0691,0.0016,0.0
1241,item1373,0.2732,0.0487,0.157,0.0
1242,item1373,0.2527,0.1664,0.0,0.0078
1243,item1373,0.2308,0.1303,0.0078,0.0
1244,item1373,0.0754,0.0094,0.0,0.0
1245,item1373,0.2794,0.0816,0.0,0.0
1246,item1373,0.2386,0.2276,0.0,0.0
1247,item1373,0.1334,0.0675,0.0063,0.0
1248,item1373,0.2198,0.1256,0.0,0.0
1249,item1373,0.0424,0.0408,0.0,0.0
1250,item1373,0.0031,0.0,0.0,0.0
1251,item1373,0.1884,0.1068,0.0,0.0
1252,item1373,0.0879,0.0628,0.1162,0.0
1253,item1373,0.1962,0.1962,0.0,0.0
1254,item1373,0.0722,0.0173,0.0,0.0
1255,item1373,0.0487,0.0267,0.0,0.0
1256,item1373,0.0832,0.0754,0.0,0.0377
1257,item1373,0.1099,0.0345,0.0377,0.0
1258,item1373,0.1209,0.0487,0.0471,0.0
1259,item1373,0.0879,0.0879,0.0,0.0157
